epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48145,49.00000,35.00000,5495
1,1,0.34017,58.00000,36.00000,374
1,2,0.28268,55.00000,35.00000,198
1,3,0.26009,70.00000,30.00000,194
1,4,0.23416,63.00000,30.00000,162
1,5,0.21551,51.00000,35.00000,216
2,0,0.20786,59.00000,30.00000,1405
2,1,0.18129,72.00000,30.00000,200
2,2,0.20709,65.00000,30.00000,160
2,3,0.16560,50.00000,35.00000,168
2,4,0.14998,71.00000,30.00000,170
2,5,0.15519,64.00000,30.00000,160
3,0,0.15523,77.00000,30.00000,1018
3,1,0.14916,43.00000,36.00000,196
3,2,0.13965,51.00000,36.00000,192
3,3,0.13857,53.00000,35.00000,198
3,4,0.13284,61.00000,30.00000,190
3,5,0.17661,53.00000,36.00000,189
4,0,0.13006,66.00000,35.00000,1322
4,1,0.13609,60.00000,35.00000,169
4,2,0.14717,58.00000,35.00000,182
4,3,0.13407,66.00000,35.00000,221
4,4,0.12003,66.00000,30.00000,162
4,5,0.11294,56.00000,40.00000,182
5,0,0.11638,54.00000,36.00000,183
5,1,0.11019,60.00000,35.00000,170
5,2,0.11655,61.00000,35.00000,192
5,3,0.09541,57.00000,35.00000,158
5,4,0.10821,60.00000,35.00000,160
5,5,0.11713,63.00000,30.00000,187
6,0,0.10456,49.00000,30.00000,200
6,1,0.09455,59.00000,35.00000,193
6,2,0.09280,48.00000,36.00000,193
6,3,0.10242,64.00000,30.00000,193
6,4,0.09014,51.00000,35.00000,186
6,5,0.08360,48.00000,36.00000,188
7,0,0.08190,59.00000,36.00000,2002
7,1,0.09327,59.00000,35.00000,175
7,2,0.12572,58.00000,30.00000,190
7,3,0.08231,52.00000,35.00000,185
7,4,0.12225,51.00000,40.00000,184
7,5,0.08229,55.00000,35.00000,188
8,0,0.08595,64.00000,30.00000,195
8,1,0.10325,68.00000,30.00000,193
8,2,0.08470,64.00000,30.00000,193
8,3,0.08919,37.00000,36.00000,180
8,4,0.11069,50.00000,35.00000,160
8,5,0.08693,66.00000,30.00000,171
9,0,0.08452,56.00000,35.00000,255
9,1,0.07467,59.00000,36.00000,163
9,2,0.08559,67.00000,30.00000,163
9,3,0.08611,55.00000,35.00000,188
9,4,0.08842,54.00000,36.00000,187
9,5,0.08740,61.00000,35.00000,189
10,0,0.07708,53.00000,36.00000,1382
10,1,0.08722,47.00000,36.00000,157
10,2,0.08161,64.00000,30.00000,165
10,3,0.07505,73.00000,30.00000,197
10,4,0.08792,62.00000,35.00000,191
10,5,0.08975,53.00000,35.00000,159
11,0,0.08683,49.00000,40.00000,1744
11,1,0.08580,52.00000,35.00000,191
11,2,0.08405,66.00000,30.00000,191
11,3,0.09702,60.00000,35.00000,163
11,4,0.08515,57.00000,35.00000,192
11,5,0.08289,58.00000,35.00000,214
12,0,0.08412,65.00000,30.00000,1093
12,1,0.07908,60.00000,35.00000,3237
12,2,0.08801,60.00000,30.00000,186
12,3,0.08679,59.00000,35.00000,188
12,4,0.07814,73.00000,30.00000,171
12,5,0.09284,64.00000,35.00000,168
13,0,0.08582,59.00000,35.00000,454
13,1,0.08848,64.00000,30.00000,168
13,2,0.09046,66.00000,30.00000,220
13,3,0.09464,59.00000,30.00000,191
13,4,0.09319,67.00000,30.00000,166
13,5,0.08972,61.00000,30.00000,182
14,0,0.09721,49.00000,35.00000,1091
14,1,0.10239,64.00000,35.00000,168
14,2,0.08400,76.00000,30.00000,172
14,3,0.09761,54.00000,35.00000,179
14,4,0.07721,47.00000,36.00000,182
14,5,0.10566,62.00000,30.00000,186
15,0,0.09314,67.00000,30.00000,449
15,1,0.09719,69.00000,30.00000,172
15,2,0.08873,68.00000,30.00000,220
15,3,0.09576,56.00000,35.00000,194
15,4,0.08240,59.00000,30.00000,157
15,5,0.08403,66.00000,30.00000,163
16,0,0.09631,62.00000,30.00000,833
16,1,0.09738,69.00000,30.00000,196
16,2,0.10033,67.00000,30.00000,192
16,3,0.08642,49.00000,36.00000,188
16,4,0.08273,67.00000,30.00000,195
16,5,0.09844,54.00000,35.00000,192
17,0,0.08535,40.00000,36.00000,1377
17,1,0.09786,62.00000,35.00000,166
17,2,0.08869,43.00000,36.00000,161
17,3,0.08790,57.00000,35.00000,164
17,4,0.09987,65.00000,30.00000,159
17,5,0.09136,55.00000,30.00000,159
18,0,0.08907,55.00000,35.00000,1156
18,1,0.09049,48.00000,35.00000,158
18,2,0.10850,45.00000,35.00000,188
18,3,0.08931,62.00000,30.00000,195
18,4,0.09515,63.00000,30.00000,164
18,5,0.08849,54.00000,35.00000,159
19,0,0.09150,73.00000,30.00000,1060
19,1,0.09377,54.00000,35.00000,155
19,2,0.09855,55.00000,35.00000,181
19,3,0.09304,51.00000,36.00000,152
19,4,0.09141,48.00000,35.00000,159
19,5,0.09469,66.00000,30.00000,188
20,0,0.09811,60.00000,35.00000,1263
20,1,0.08490,49.00000,40.00000,169
20,2,0.09531,60.00000,30.00000,223
20,3,0.09413,52.00000,36.00000,158
20,4,0.09485,43.00000,40.00000,153
20,5,0.10268,60.00000,35.00000,164
21,0,0.09138,45.00000,36.00000,177
21,1,0.08206,47.00000,35.00000,170
21,2,0.10340,76.00000,30.00000,197
21,3,0.10140,45.00000,36.00000,189
21,4,0.09894,57.00000,30.00000,190
21,5,0.08885,53.00000,36.00000,219
22,0,0.09674,55.00000,36.00000,1840
22,1,0.09401,66.00000,30.00000,191
22,2,0.10094,62.00000,30.00000,190
22,3,0.10670,46.00000,35.00000,185
22,4,0.09096,54.00000,36.00000,160
22,5,0.10070,61.00000,36.00000,229
23,0,0.09219,35.00000,36.00000,278
23,1,0.09464,60.00000,36.00000,193
23,2,0.09637,73.00000,30.00000,172
23,3,0.09589,59.00000,30.00000,188
23,4,0.09039,61.00000,35.00000,194
23,5,0.09411,64.00000,30.00000,163
24,0,0.09289,61.00000,30.00000,371
24,1,0.09294,62.00000,30.00000,220
24,2,0.09471,55.00000,35.00000,187
24,3,0.09239,57.00000,36.00000,194
24,4,0.09025,79.00000,30.00000,203
24,5,0.09003,67.00000,30.00000,197
25,0,0.09698,55.00000,30.00000,514
25,1,0.09238,68.00000,30.00000,164
25,2,0.08507,55.00000,35.00000,191
25,3,0.09709,53.00000,35.00000,178
25,4,0.08966,53.00000,35.00000,158
25,5,0.10103,66.00000,30.00000,161
