epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48145,49.00000,35.00000,3643
1,1,0.34017,52.00000,35.00000,364
1,2,0.28268,64.00000,30.00000,185
1,3,0.26009,55.00000,35.00000,176
1,4,0.23416,64.00000,36.00000,192
1,5,0.21551,58.00000,30.00000,192
2,0,0.20786,59.00000,30.00000,193
2,1,0.18129,72.00000,30.00000,168
2,2,0.20709,65.00000,30.00000,186
2,3,0.16560,71.00000,30.00000,166
2,4,0.14998,47.00000,35.00000,171
2,5,0.15519,64.00000,30.00000,159
3,0,0.15523,55.00000,36.00000,942
3,1,0.14916,70.00000,30.00000,199
3,2,0.13965,51.00000,36.00000,189
3,3,0.13857,64.00000,30.00000,168
3,4,0.13284,61.00000,36.00000,192
3,5,0.17661,54.00000,35.00000,191
4,0,0.13006,66.00000,35.00000,1407
4,1,0.13609,48.00000,40.00000,160
4,2,0.14717,65.00000,30.00000,186
4,3,0.13407,66.00000,35.00000,192
4,4,0.12003,55.00000,35.00000,189
4,5,0.11294,59.00000,35.00000,186
5,0,0.11638,54.00000,36.00000,445
5,1,0.11019,60.00000,35.00000,171
5,2,0.11655,61.00000,35.00000,196
5,3,0.09541,66.00000,30.00000,163
5,4,0.10821,60.00000,35.00000,162
5,5,0.11713,53.00000,35.00000,189
6,0,0.10456,49.00000,30.00000,587
6,1,0.09455,61.00000,30.00000,185
6,2,0.09280,56.00000,35.00000,197
6,3,0.10242,40.00000,36.00000,191
6,4,0.09014,51.00000,35.00000,183
6,5,0.08360,48.00000,36.00000,186
7,0,0.08190,66.00000,30.00000,2119
7,1,0.09327,45.00000,36.00000,181
7,2,0.12572,43.00000,35.00000,191
7,3,0.08231,48.00000,40.00000,188
7,4,0.12225,55.00000,35.00000,185
7,5,0.08229,55.00000,35.00000,155
8,0,0.08595,64.00000,35.00000,1284
8,1,0.10325,61.00000,36.00000,197
8,2,0.08470,64.00000,30.00000,166
8,3,0.08919,60.00000,30.00000,181
8,4,0.11069,64.00000,30.00000,186
8,5,0.08693,66.00000,30.00000,172
9,0,0.08452,56.00000,35.00000,591
9,1,0.07467,59.00000,36.00000,170
9,2,0.08559,50.00000,36.00000,167
9,3,0.08611,60.00000,30.00000,161
9,4,0.08842,58.00000,35.00000,189
9,5,0.08740,61.00000,35.00000,192
10,0,0.07708,71.00000,30.00000,1655
10,1,0.08722,59.00000,35.00000,156
10,2,0.08161,47.00000,36.00000,166
10,3,0.07505,73.00000,30.00000,195
10,4,0.08792,62.00000,35.00000,191
10,5,0.08975,54.00000,36.00000,160
11,0,0.08683,67.00000,35.00000,2026
11,1,0.08580,52.00000,35.00000,163
11,2,0.08405,47.00000,35.00000,188
11,3,0.09702,60.00000,35.00000,190
11,4,0.08515,74.00000,30.00000,194
11,5,0.08289,49.00000,40.00000,188
12,0,0.08412,53.00000,35.00000,1356
12,1,0.07908,63.00000,30.00000,177
12,2,0.08801,49.00000,35.00000,185
12,3,0.08679,59.00000,35.00000,188
12,4,0.07814,71.00000,30.00000,173
12,5,0.09284,76.00000,30.00000,168
13,0,0.08582,59.00000,35.00000,1375
13,1,0.08848,64.00000,30.00000,165
13,2,0.09046,70.00000,30.00000,192
13,3,0.09464,59.00000,30.00000,189
13,4,0.09319,67.00000,30.00000,192
13,5,0.08972,57.00000,30.00000,181
14,0,0.09721,49.00000,35.00000,1300
14,1,0.10239,57.00000,36.00000,191
14,2,0.08400,76.00000,30.00000,174
14,3,0.09761,54.00000,35.00000,178
14,4,0.07721,59.00000,30.00000,184
14,5,0.10566,60.00000,35.00000,184
15,0,0.09314,67.00000,30.00000,614
15,1,0.09719,69.00000,30.00000,174
15,2,0.08873,53.00000,35.00000,193
15,3,0.09576,67.00000,30.00000,196
15,4,0.08240,59.00000,30.00000,184
15,5,0.08403,66.00000,30.00000,164
16,0,0.09631,61.00000,30.00000,1003
16,1,0.09738,61.00000,35.00000,167
16,2,0.10033,39.00000,36.00000,193
16,3,0.08642,61.00000,30.00000,184
16,4,0.08273,67.00000,30.00000,194
16,5,0.09844,71.00000,30.00000,191
