epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48147,64.00000,30.00000,3497
1,1,0.34470,70.00000,30.00000,199
1,2,0.27914,55.00000,35.00000,167
1,3,0.26176,65.00000,30.00000,159
1,4,0.22925,67.00000,30.00000,163
1,5,0.23118,58.00000,30.00000,153
1,6,0.21098,60.00000,35.00000,166
1,7,0.21242,47.00000,35.00000,154
1,8,0.19319,54.00000,36.00000,160
1,9,0.17767,50.00000,35.00000,149
1,10,0.16007,63.00000,30.00000,162
1,11,0.16145,67.00000,30.00000,168
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48145,64.00000,30.00000,5131
1,1,0.34017,75.00000,30.00000,359
1,2,0.28268,55.00000,35.00000,210
1,3,0.26009,55.00000,35.00000,177
1,4,0.23416,64.00000,36.00000,213
1,5,0.21551,51.00000,35.00000,173
2,0,0.20786,56.00000,35.00000,1166
2,1,0.18129,72.00000,30.00000,180
2,2,0.20709,58.00000,30.00000,184
2,3,0.16560,71.00000,30.00000,165
2,4,0.14998,71.00000,30.00000,167
2,5,0.15519,66.00000,30.00000,160
3,0,0.15523,55.00000,36.00000,630
3,1,0.14916,43.00000,36.00000,220
3,2,0.13965,71.00000,30.00000,168
3,3,0.13857,54.00000,30.00000,192
3,4,0.13284,51.00000,35.00000,162
3,5,0.17661,53.00000,36.00000,192
4,0,0.13006,50.00000,40.00000,1024
4,1,0.13609,60.00000,35.00000,195
4,2,0.14717,58.00000,35.00000,187
4,3,0.13407,66.00000,35.00000,193
4,4,0.12003,55.00000,35.00000,183
4,5,0.11294,61.00000,30.00000,155
5,0,0.11638,71.00000,30.00000,283
5,1,0.11019,60.00000,35.00000,168
5,2,0.11655,61.00000,35.00000,193
5,3,0.09541,50.00000,36.00000,157
5,4,0.10821,60.00000,35.00000,165
5,5,0.11713,53.00000,35.00000,216
6,0,0.10456,50.00000,35.00000,321
6,1,0.09455,38.00000,36.00000,189
6,2,0.09280,75.00000,30.00000,201
6,3,0.10242,40.00000,36.00000,188
6,4,0.09014,51.00000,35.00000,189
6,5,0.08360,59.00000,30.00000,191
7,0,0.08190,59.00000,35.00000,2069
7,1,0.09327,59.00000,35.00000,176
7,2,0.12572,58.00000,30.00000,190
7,3,0.08231,52.00000,36.00000,185
7,4,0.12225,51.00000,40.00000,216
7,5,0.08229,55.00000,35.00000,189
8,0,0.08595,64.00000,30.00000,1150
8,1,0.10325,55.00000,30.00000,169
8,2,0.08470,58.00000,35.00000,195
8,3,0.08919,37.00000,36.00000,181
8,4,0.11069,64.00000,30.00000,188
8,5,0.08693,66.00000,30.00000,172
9,0,0.08452,41.00000,36.00000,461
9,1,0.07467,59.00000,36.00000,173
9,2,0.08559,56.00000,35.00000,161
9,3,0.08611,55.00000,35.00000,188
9,4,0.08842,49.00000,30.00000,185
9,5,0.08740,61.00000,35.00000,201
10,0,0.07708,71.00000,30.00000,1293
10,1,0.08722,66.00000,30.00000,158
10,2,0.08161,61.00000,35.00000,159
10,3,0.07505,54.00000,35.00000,194
10,4,0.08792,59.00000,36.00000,186
10,5,0.08975,54.00000,36.00000,159
11,0,0.08683,67.00000,35.00000,1810
11,1,0.08580,52.00000,35.00000,192
11,2,0.08405,47.00000,35.00000,191
11,3,0.09702,60.00000,35.00000,193
11,4,0.08515,50.00000,40.00000,189
11,5,0.08289,73.00000,30.00000,193
12,0,0.08412,58.00000,30.00000,182
12,1,0.07908,60.00000,35.00000,3237
12,2,0.08801,49.00000,35.00000,185
12,3,0.08679,59.00000,30.00000,186
12,4,0.07814,73.00000,30.00000,170
12,5,0.09284,64.00000,35.00000,169
13,0,0.08582,71.00000,30.00000,241
13,1,0.08848,64.00000,30.00000,166
13,2,0.09046,53.00000,35.00000,218
13,3,0.09464,69.00000,30.00000,194
13,4,0.09319,67.00000,30.00000,162
13,5,0.08972,57.00000,30.00000,181
14,0,0.09721,53.00000,36.00000,1308
14,1,0.10239,64.00000,35.00000,193
14,2,0.08400,58.00000,35.00000,200
14,3,0.09761,65.00000,30.00000,186
14,4,0.07721,62.00000,30.00000,184
14,5,0.10566,60.00000,35.00000,184
15,0,0.09314,48.00000,35.00000,397
15,1,0.09719,69.00000,30.00000,203
15,2,0.08873,67.00000,30.00000,192
15,3,0.09576,67.00000,30.00000,197
15,4,0.08240,59.00000,30.00000,156
15,5,0.08403,66.00000,30.00000,159
16,0,0.09631,61.00000,30.00000,1125
16,1,0.09738,61.00000,30.00000,171
16,2,0.10033,49.00000,30.00000,190
16,3,0.08642,58.00000,35.00000,187
16,4,0.08273,52.00000,36.00000,217
16,5,0.09844,71.00000,30.00000,172
17,0,0.08535,40.00000,36.00000,901
17,1,0.09786,61.00000,30.00000,158
17,2,0.08869,64.00000,35.00000,164
17,3,0.08790,72.00000,30.00000,165
17,4,0.09987,59.00000,35.00000,156
17,5,0.09136,37.00000,36.00000,159
18,0,0.08907,55.00000,35.00000,1248
18,1,0.09049,48.00000,35.00000,160
18,2,0.10850,63.00000,30.00000,162
18,3,0.08931,62.00000,30.00000,188
18,4,0.09515,57.00000,35.00000,195
18,5,0.08849,54.00000,35.00000,157
19,0,0.09150,73.00000,30.00000,1014
19,1,0.09377,55.00000,30.00000,156
19,2,0.09855,52.00000,36.00000,178
19,3,0.09304,47.00000,35.00000,155
19,4,0.09141,48.00000,35.00000,186
19,5,0.09469,62.00000,35.00000,196
20,0,0.09811,60.00000,35.00000,733
20,1,0.08490,58.00000,35.00000,169
20,2,0.09531,54.00000,40.00000,223
20,3,0.09413,66.00000,30.00000,160
20,4,0.09485,43.00000,40.00000,151
20,5,0.10268,55.00000,36.00000,164
21,0,0.09138,45.00000,36.00000,1161
21,1,0.08206,47.00000,35.00000,144
21,2,0.10340,71.00000,36.00000,223
21,3,0.10140,64.00000,30.00000,159
21,4,0.09894,59.00000,36.00000,187
21,5,0.08885,49.00000,30.00000,215
22,0,0.09674,59.00000,30.00000,1562
22,1,0.09401,48.00000,36.00000,188
22,2,0.10094,62.00000,30.00000,191
22,3,0.10670,54.00000,36.00000,187
22,4,0.09096,54.00000,36.00000,157
22,5,0.10070,57.00000,35.00000,199
23,0,0.09219,35.00000,36.00000,294
23,1,0.09464,67.00000,30.00000,189
23,2,0.09637,73.00000,30.00000,194
23,3,0.09589,51.00000,35.00000,183
23,4,0.09039,56.00000,36.00000,194
23,5,0.09411,64.00000,30.00000,162
24,0,0.09289,43.00000,36.00000,166
24,1,0.09294,75.00000,30.00000,175
24,2,0.09471,67.00000,30.00000,214
24,3,0.09239,64.00000,30.00000,192
24,4,0.09025,55.00000,35.00000,170
24,5,0.09003,59.00000,30.00000,191
25,0,0.09698,55.00000,35.00000,460
25,1,0.09238,68.00000,30.00000,163
25,2,0.08507,55.00000,35.00000,190
25,3,0.09709,53.00000,35.00000,181
25,4,0.08966,56.00000,30.00000,158
25,5,0.10103,66.00000,30.00000,164
26,0,0.08351,67.00000,30.00000,265
26,1,0.09038,61.00000,30.00000,173
26,2,0.09496,68.00000,30.00000,164
26,3,0.09397,52.00000,36.00000,185
26,4,0.10003,64.00000,35.00000,192
26,5,0.10067,61.00000,30.00000,158
27,0,0.09933,31.00000,36.00000,504
27,1,0.09770,64.00000,35.00000,163
27,2,0.10073,77.00000,30.00000,169
27,3,0.10068,61.00000,30.00000,189
27,4,0.10444,61.00000,35.00000,190
27,5,0.10511,58.00000,35.00000,190
28,0,0.09464,54.00000,36.00000,173
28,1,0.11013,65.00000,30.00000,191
28,2,0.09373,55.00000,30.00000,184
28,3,0.10113,59.00000,30.00000,156
28,4,0.09077,55.00000,35.00000,186
28,5,0.10080,70.00000,30.00000,192
29,0,0.10084,67.00000,30.00000,1536
29,1,0.10420,54.00000,35.00000,320
29,2,0.10072,43.00000,35.00000,179
29,3,0.10521,55.00000,30.00000,160
29,4,0.09559,59.00000,36.00000,194
29,5,0.09328,53.00000,35.00000,186
30,0,0.09566,66.00000,35.00000,384
30,1,0.10213,47.00000,35.00000,151
30,2,0.09777,66.00000,30.00000,189
30,3,0.09737,62.00000,35.00000,226
30,4,0.09292,46.00000,35.00000,177
30,5,0.08974,73.00000,30.00000,204
31,0,0.08645,66.00000,30.00000,686
31,1,0.09114,52.00000,36.00000,171
31,2,0.10503,58.00000,36.00000,195
31,3,0.10359,55.00000,30.00000,156
31,4,0.09542,49.00000,36.00000,187
31,5,0.09859,67.00000,30.00000,162
32,0,0.10311,55.00000,36.00000,1568
32,1,0.10809,61.00000,36.00000,160
32,2,0.10033,63.00000,30.00000,157
32,3,0.10368,64.00000,30.00000,158
32,4,0.09775,40.00000,40.00000,158
32,5,0.09588,55.00000,30.00000,162
33,0,0.10472,45.00000,35.00000,955
33,1,0.10276,69.00000,30.00000,176
33,2,0.09683,52.00000,35.00000,186
33,3,0.10822,69.00000,30.00000,165
33,4,0.09100,46.00000,35.00000,165
33,5,0.09556,51.00000,35.00000,161
34,0,0.09061,62.00000,30.00000,188
34,1,0.10575,56.00000,35.00000,176
34,2,0.09469,72.00000,30.00000,169
34,3,0.10153,55.00000,36.00000,187
34,4,0.09062,60.00000,30.00000,183
34,5,0.10187,54.00000,35.00000,179
35,0,0.09193,51.00000,35.00000,1567
35,1,0.10181,58.00000,36.00000,191
35,2,0.10373,54.00000,35.00000,161
35,3,0.10274,51.00000,35.00000,148
35,4,0.09608,46.00000,36.00000,153
35,5,0.10443,61.00000,30.00000,192
36,0,0.08995,64.00000,30.00000,385
36,1,0.10541,45.00000,36.00000,177
36,2,0.09756,52.00000,36.00000,187
36,3,0.08938,57.00000,35.00000,188
36,4,0.09176,65.00000,30.00000,187
36,5,0.09487,43.00000,35.00000,184
37,0,0.09496,45.00000,36.00000,700
37,1,0.08986,53.00000,35.00000,169
37,2,0.09735,63.00000,35.00000,169
37,3,0.09103,57.00000,30.00000,197
37,4,0.09365,64.00000,30.00000,184
37,5,0.08820,37.00000,40.00000,184
38,0,0.10000,69.00000,30.00000,450
38,1,0.08304,47.00000,40.00000,166
38,2,0.08915,52.00000,36.00000,188
38,3,0.09407,55.00000,35.00000,189
38,4,0.08444,49.00000,36.00000,191
38,5,0.08942,69.00000,30.00000,197
39,0,0.08997,65.00000,35.00000,1675
39,1,0.08603,68.00000,30.00000,204
39,2,0.09468,60.00000,30.00000,183
39,3,0.09128,53.00000,35.00000,164
39,4,0.11265,54.00000,35.00000,177
39,5,0.08983,62.00000,35.00000,161
40,0,0.10056,63.00000,35.00000,597
40,1,0.08328,56.00000,35.00000,174
40,2,0.09661,43.00000,35.00000,165
40,3,0.10711,67.00000,35.00000,191
40,4,0.10008,50.00000,36.00000,186
40,5,0.08821,66.00000,36.00000,194
41,0,0.08443,41.00000,35.00000,1247
41,1,0.08714,60.00000,35.00000,162
41,2,0.08651,64.00000,30.00000,187
41,3,0.09345,56.00000,35.00000,190
41,4,0.09174,55.00000,36.00000,189
41,5,0.08998,69.00000,30.00000,193
42,0,0.08605,56.00000,35.00000,1119
42,1,0.08646,62.00000,36.00000,169
42,2,0.09452,47.00000,35.00000,191
42,3,0.07944,72.00000,30.00000,196
42,4,0.08586,66.00000,30.00000,158
42,5,0.08954,55.00000,30.00000,185
43,0,0.08696,65.00000,30.00000,188
43,1,0.08649,56.00000,35.00000,154
43,2,0.10057,60.00000,35.00000,188
43,3,0.07896,66.00000,30.00000,189
43,4,0.08467,59.00000,35.00000,159
43,5,0.07930,68.00000,30.00000,191
44,0,0.08101,55.00000,35.00000,1133
44,1,0.08699,56.00000,35.00000,161
44,2,0.08996,52.00000,36.00000,186
44,3,0.10067,50.00000,35.00000,184
44,4,0.08379,55.00000,35.00000,185
44,5,0.08464,67.00000,30.00000,222
45,0,0.08379,48.00000,36.00000,297
45,1,0.08410,60.00000,35.00000,186
45,2,0.08098,65.00000,30.00000,210
