epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48145,50.00000,36.00000,5397
1,1,0.34017,52.00000,35.00000,399
1,2,0.28268,61.00000,30.00000,209
1,3,0.26009,55.00000,35.00000,176
1,4,0.23416,67.00000,30.00000,191
1,5,0.21551,51.00000,35.00000,189
2,0,0.20786,61.00000,30.00000,1214
2,1,0.18129,67.00000,30.00000,175
2,2,0.20709,58.00000,30.00000,184
2,3,0.16560,71.00000,30.00000,169
2,4,0.14998,71.00000,30.00000,167
2,5,0.15519,59.00000,35.00000,159
3,0,0.15523,59.00000,30.00000,631
3,1,0.14916,43.00000,36.00000,196
3,2,0.13965,63.00000,30.00000,191
3,3,0.13857,61.00000,36.00000,195
3,4,0.13284,61.00000,36.00000,162
3,5,0.17661,54.00000,35.00000,190
4,0,0.13006,66.00000,35.00000,192
4,1,0.13609,60.00000,35.00000,158
4,2,0.14717,58.00000,35.00000,187
4,3,0.13407,66.00000,35.00000,219
4,4,0.12003,47.00000,40.00000,183
4,5,0.11294,61.00000,30.00000,158
5,0,0.11638,60.00000,35.00000,364
5,1,0.11019,60.00000,35.00000,200
5,2,0.11655,61.00000,35.00000,160
5,3,0.09541,57.00000,35.00000,160
5,4,0.10821,65.00000,30.00000,190
5,5,0.11713,56.00000,36.00000,158
6,0,0.10456,50.00000,35.00000,337
6,1,0.09455,38.00000,36.00000,191
6,2,0.09280,48.00000,36.00000,194
6,3,0.10242,64.00000,30.00000,192
6,4,0.09014,51.00000,35.00000,180
6,5,0.08360,59.00000,30.00000,189
7,0,0.08190,59.00000,35.00000,1882
7,1,0.09327,66.00000,30.00000,207
7,2,0.12572,61.00000,36.00000,193
7,3,0.08231,48.00000,40.00000,183
7,4,0.12225,55.00000,35.00000,157
7,5,0.08229,55.00000,35.00000,217
8,0,0.08595,54.00000,36.00000,645
8,1,0.10325,42.00000,35.00000,194
8,2,0.08470,64.00000,30.00000,200
8,3,0.08919,60.00000,30.00000,183
8,4,0.11069,64.00000,30.00000,158
8,5,0.08693,66.00000,30.00000,171
9,0,0.08452,56.00000,35.00000,187
9,1,0.07467,64.00000,30.00000,173
9,2,0.08559,50.00000,36.00000,160
9,3,0.08611,55.00000,35.00000,192
9,4,0.08842,54.00000,36.00000,188
9,5,0.08740,61.00000,35.00000,199
10,0,0.07708,51.00000,35.00000,172
10,1,0.08722,47.00000,36.00000,158
10,2,0.08161,61.00000,35.00000,194
10,3,0.07505,73.00000,30.00000,200
10,4,0.08792,67.00000,30.00000,164
10,5,0.08975,54.00000,36.00000,154
11,0,0.08683,67.00000,35.00000,198
11,1,0.08580,52.00000,35.00000,193
11,2,0.08405,47.00000,35.00000,189
11,3,0.09702,67.00000,30.00000,164
11,4,0.08515,57.00000,35.00000,192
11,5,0.08289,49.00000,40.00000,215
12,0,0.08412,65.00000,30.00000,386
12,1,0.07908,63.00000,30.00000,3242
12,2,0.08801,60.00000,30.00000,187
12,3,0.08679,59.00000,35.00000,157
12,4,0.07814,48.00000,35.00000,166
12,5,0.09284,64.00000,35.00000,169
13,0,0.08582,59.00000,35.00000,1458
13,1,0.08848,64.00000,30.00000,195
13,2,0.09046,70.00000,30.00000,194
13,3,0.09464,59.00000,30.00000,186
13,4,0.09319,67.00000,30.00000,196
13,5,0.08972,57.00000,30.00000,188
14,0,0.09721,53.00000,36.00000,209
14,1,0.10239,70.00000,30.00000,164
14,2,0.08400,58.00000,35.00000,170
14,3,0.09761,54.00000,35.00000,181
14,4,0.07721,59.00000,30.00000,186
14,5,0.10566,60.00000,35.00000,184
15,0,0.09314,48.00000,35.00000,440
15,1,0.09719,69.00000,30.00000,207
15,2,0.08873,67.00000,30.00000,191
15,3,0.09576,69.00000,30.00000,168
15,4,0.08240,59.00000,30.00000,182
15,5,0.08403,66.00000,30.00000,161
16,0,0.09631,61.00000,30.00000,187
16,1,0.09738,61.00000,30.00000,197
16,2,0.10033,39.00000,36.00000,191
16,3,0.08642,61.00000,30.00000,188
16,4,0.08273,58.00000,35.00000,191
16,5,0.09844,55.00000,30.00000,192
17,0,0.08535,64.00000,30.00000,185
17,1,0.09786,61.00000,30.00000,161
17,2,0.08869,64.00000,35.00000,165
17,3,0.08790,52.00000,36.00000,162
17,4,0.09987,47.00000,36.00000,159
17,5,0.09136,64.00000,35.00000,162
18,0,0.08907,55.00000,35.00000,192
18,1,0.09049,48.00000,35.00000,160
18,2,0.10850,69.00000,30.00000,165
18,3,0.08931,67.00000,30.00000,187
18,4,0.09515,57.00000,35.00000,193
18,5,0.08849,54.00000,35.00000,157
19,0,0.09150,54.00000,35.00000,181
19,1,0.09377,54.00000,35.00000,187
19,2,0.09855,60.00000,30.00000,155
19,3,0.09304,51.00000,36.00000,156
19,4,0.09141,68.00000,30.00000,189
19,5,0.09469,62.00000,35.00000,193
20,0,0.09811,45.00000,40.00000,812
20,1,0.08490,68.00000,30.00000,195
20,2,0.09531,55.00000,36.00000,163
20,3,0.09413,45.00000,40.00000,181
20,4,0.09485,55.00000,35.00000,157
20,5,0.10268,60.00000,35.00000,160
21,0,0.09138,45.00000,36.00000,1140
21,1,0.08206,54.00000,30.00000,193
21,2,0.10340,55.00000,35.00000,191
21,3,0.10140,69.00000,30.00000,197
21,4,0.09894,59.00000,36.00000,193
21,5,0.08885,53.00000,36.00000,188
22,0,0.09674,55.00000,36.00000,185
22,1,0.09401,48.00000,36.00000,184
22,2,0.10094,62.00000,30.00000,190
22,3,0.10670,54.00000,36.00000,185
22,4,0.09096,67.00000,30.00000,215
22,5,0.10070,57.00000,35.00000,195
23,0,0.09219,52.00000,35.00000,273
23,1,0.09464,59.00000,30.00000,190
23,2,0.09637,46.00000,36.00000,167
23,3,0.09589,55.00000,36.00000,159
23,4,0.09039,67.00000,30.00000,191
23,5,0.09411,59.00000,30.00000,186
24,0,0.09289,43.00000,36.00000,245
24,1,0.09294,75.00000,30.00000,222
24,2,0.09471,67.00000,30.00000,178
24,3,0.09239,56.00000,35.00000,192
24,4,0.09025,79.00000,30.00000,229
24,5,0.09003,59.00000,30.00000,194
25,0,0.09698,55.00000,35.00000,181
25,1,0.09238,60.00000,35.00000,187
25,2,0.08507,75.00000,30.00000,198
25,3,0.09709,53.00000,35.00000,153
25,4,0.08966,66.00000,30.00000,161
25,5,0.10103,66.00000,30.00000,158
26,0,0.08351,67.00000,30.00000,407
26,1,0.09038,54.00000,36.00000,174
26,2,0.09496,68.00000,30.00000,164
26,3,0.09397,59.00000,35.00000,185
26,4,0.10003,67.00000,30.00000,190
26,5,0.10067,61.00000,30.00000,158
27,0,0.09933,47.00000,35.00000,389
27,1,0.09770,59.00000,30.00000,161
27,2,0.10073,63.00000,30.00000,173
27,3,0.10068,55.00000,36.00000,167
27,4,0.10444,61.00000,35.00000,218
27,5,0.10511,58.00000,35.00000,190
28,0,0.09464,68.00000,30.00000,1225
28,1,0.11013,65.00000,30.00000,191
28,2,0.09373,31.00000,36.00000,184
28,3,0.10113,61.00000,30.00000,157
28,4,0.09077,55.00000,30.00000,183
28,5,0.10080,46.00000,35.00000,191
29,0,0.10084,67.00000,30.00000,1499
29,1,0.10420,63.00000,36.00000,276
29,2,0.10072,43.00000,35.00000,201
29,3,0.10521,63.00000,35.00000,194
29,4,0.09559,63.00000,35.00000,196
29,5,0.09328,63.00000,30.00000,189
30,0,0.09566,66.00000,35.00000,341
30,1,0.10213,47.00000,35.00000,192
30,2,0.09777,66.00000,30.00000,190
30,3,0.09737,69.00000,30.00000,194
30,4,0.09292,46.00000,35.00000,149
30,5,0.08974,65.00000,35.00000,209
31,0,0.08645,66.00000,30.00000,191
31,1,0.09114,52.00000,36.00000,168
31,2,0.10503,65.00000,30.00000,191
31,3,0.10359,55.00000,30.00000,157
31,4,0.09542,49.00000,36.00000,191
31,5,0.09859,62.00000,36.00000,162
32,0,0.10311,61.00000,30.00000,1490
32,1,0.10809,42.00000,40.00000,159
32,2,0.10033,63.00000,30.00000,158
32,3,0.10368,64.00000,30.00000,157
32,4,0.09775,58.00000,36.00000,161
32,5,0.09588,49.00000,36.00000,157
33,0,0.10472,45.00000,35.00000,971
33,1,0.10276,62.00000,35.00000,178
33,2,0.09683,52.00000,35.00000,182
33,3,0.10822,63.00000,35.00000,162
33,4,0.09100,72.00000,30.00000,166
33,5,0.09556,66.00000,30.00000,158
34,0,0.09061,62.00000,30.00000,1355
34,1,0.10575,56.00000,35.00000,157
34,2,0.09469,54.00000,35.00000,196
34,3,0.10153,61.00000,30.00000,195
34,4,0.09062,60.00000,30.00000,156
34,5,0.10187,44.00000,36.00000,181
35,0,0.09193,51.00000,35.00000,1097
35,1,0.10181,58.00000,36.00000,189
35,2,0.10373,54.00000,35.00000,158
35,3,0.10274,51.00000,35.00000,152
35,4,0.09608,46.00000,36.00000,154
35,5,0.10443,61.00000,30.00000,191
36,0,0.08995,42.00000,36.00000,176
36,1,0.10541,52.00000,35.00000,173
36,2,0.09756,59.00000,30.00000,162
36,3,0.08938,57.00000,35.00000,186
36,4,0.09176,65.00000,30.00000,184
36,5,0.09487,55.00000,36.00000,181
37,0,0.09496,69.00000,30.00000,631
37,1,0.08986,58.00000,36.00000,174
37,2,0.09735,63.00000,35.00000,189
37,3,0.09103,54.00000,35.00000,159
37,4,0.09365,64.00000,30.00000,167
37,5,0.08820,37.00000,40.00000,181
38,0,0.10000,63.00000,36.00000,277
38,1,0.08304,68.00000,30.00000,168
38,2,0.08915,67.00000,30.00000,186
38,3,0.09407,45.00000,40.00000,210
38,4,0.08444,59.00000,35.00000,195
38,5,0.08942,51.00000,36.00000,194
39,0,0.08997,65.00000,35.00000,1571
39,1,0.08603,60.00000,35.00000,204
39,2,0.09468,50.00000,35.00000,181
39,3,0.09128,73.00000,30.00000,168
39,4,0.11265,54.00000,35.00000,176
39,5,0.08983,63.00000,30.00000,192
40,0,0.10056,63.00000,35.00000,636
40,1,0.08328,56.00000,35.00000,154
40,2,0.09661,64.00000,36.00000,196
40,3,0.10711,48.00000,36.00000,186
40,4,0.10008,64.00000,35.00000,195
40,5,0.08821,57.00000,35.00000,189
