epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44406,53.00000,35.00000,5999
1,1,0.35471,53.00000,36.00000,343
1,2,0.32404,65.00000,30.00000,221
1,3,0.30972,60.00000,30.00000,135
1,4,0.29954,70.00000,30.00000,135
1,5,0.28119,49.00000,35.00000,133
1,6,0.28421,53.00000,35.00000,135
1,7,0.27013,53.00000,35.00000,137
1,8,0.24771,58.00000,30.00000,92
1,9,0.25414,65.00000,30.00000,143
1,10,0.24104,53.00000,35.00000,144
1,11,0.23062,56.00000,36.00000,135
1,12,0.23440,68.00000,30.00000,136
1,13,0.22349,58.00000,30.00000,133
1,14,0.19876,66.00000,30.00000,134
1,15,0.19822,57.00000,30.00000,135
1,16,0.20956,55.00000,36.00000,131
1,17,0.18836,69.00000,30.00000,135
1,18,0.17723,65.00000,30.00000,124
1,19,0.17562,51.00000,36.00000,131
1,20,0.16899,73.00000,30.00000,140
2,0,0.16584,58.00000,35.00000,247
2,1,0.16073,57.00000,35.00000,128
2,2,0.15054,48.00000,35.00000,107
2,3,0.15927,57.00000,35.00000,116
2,4,0.15451,69.00000,36.00000,120
2,5,0.15329,52.00000,36.00000,124
2,6,0.15537,54.00000,40.00000,161
2,7,0.15948,65.00000,30.00000,129
2,8,0.14358,48.00000,35.00000,139
2,9,0.13484,60.00000,36.00000,134
2,10,0.13526,63.00000,30.00000,126
2,11,0.13805,72.00000,30.00000,114
2,12,0.13822,61.00000,30.00000,122
2,13,0.12801,59.00000,35.00000,143
2,14,0.13387,69.00000,30.00000,139
2,15,0.12417,54.00000,35.00000,167
2,16,0.11142,55.00000,35.00000,159
2,17,0.12273,42.00000,36.00000,138
2,18,0.12711,59.00000,36.00000,132
2,19,0.11842,58.00000,35.00000,140
2,20,0.11831,62.00000,30.00000,101
3,0,0.12991,64.00000,35.00000,1074
3,1,0.11977,74.00000,30.00000,105
3,2,0.11667,55.00000,35.00000,160
3,3,0.12632,45.00000,40.00000,163
3,4,0.10494,47.00000,35.00000,108
3,5,0.10754,71.00000,35.00000,112
3,6,0.10439,49.00000,36.00000,138
3,7,0.12156,67.00000,30.00000,141
3,8,0.11267,53.00000,36.00000,124
3,9,0.10235,63.00000,30.00000,132
3,10,0.10487,57.00000,35.00000,102
3,11,0.11878,50.00000,35.00000,129
3,12,0.11170,69.00000,30.00000,141
3,13,0.10795,67.00000,30.00000,146
3,14,0.11714,49.00000,36.00000,142
3,15,0.11675,55.00000,35.00000,108
3,16,0.11307,57.00000,30.00000,134
3,17,0.10944,60.00000,30.00000,129
3,18,0.12723,74.00000,30.00000,140
3,19,0.10319,59.00000,35.00000,140
3,20,0.11755,55.00000,35.00000,127
4,0,0.12928,46.00000,35.00000,998
4,1,0.11142,47.00000,36.00000,137
4,2,0.11176,54.00000,30.00000,132
4,3,0.11178,46.00000,36.00000,114
4,4,0.12356,51.00000,36.00000,180
4,5,0.11185,62.00000,35.00000,140
4,6,0.10609,52.00000,36.00000,134
4,7,0.11345,59.00000,35.00000,140
4,8,0.12881,61.00000,35.00000,118
4,9,0.11391,67.00000,30.00000,108
4,10,0.11310,53.00000,35.00000,169
4,11,0.11920,43.00000,36.00000,142
4,12,0.11118,59.00000,30.00000,145
4,13,0.12052,58.00000,30.00000,142
4,14,0.12047,57.00000,30.00000,102
4,15,0.09464,53.00000,36.00000,98
4,16,0.11207,46.00000,40.00000,138
4,17,0.11397,58.00000,35.00000,133
4,18,0.11109,54.00000,35.00000,104
4,19,0.11344,71.00000,30.00000,103
4,20,0.11998,55.00000,35.00000,204
5,0,0.11217,66.00000,35.00000,190
5,1,0.10299,67.00000,30.00000,161
5,2,0.11987,45.00000,35.00000,114
5,3,0.11084,55.00000,35.00000,129
5,4,0.10121,68.00000,35.00000,116
5,5,0.10874,57.00000,35.00000,115
5,6,0.10341,72.00000,30.00000,116
5,7,0.10441,64.00000,30.00000,100
5,8,0.10175,66.00000,30.00000,147
5,9,0.12820,60.00000,35.00000,113
5,10,0.11493,65.00000,30.00000,249
5,11,0.09892,69.00000,30.00000,109
5,12,0.11751,52.00000,30.00000,100
5,13,0.10436,61.00000,30.00000,110
5,14,0.10800,60.00000,30.00000,102
5,15,0.10045,62.00000,30.00000,91
