epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44406,53.00000,35.00000,4631
1,1,0.35471,53.00000,36.00000,377
1,2,0.32404,49.00000,35.00000,139
1,3,0.30972,65.00000,30.00000,134
1,4,0.29954,70.00000,30.00000,175
1,5,0.28119,57.00000,30.00000,95
1,6,0.28421,53.00000,35.00000,137
1,7,0.27013,53.00000,35.00000,132
1,8,0.24771,58.00000,30.00000,129
1,9,0.25414,60.00000,30.00000,141
1,10,0.24104,69.00000,30.00000,144
1,11,0.23062,72.00000,30.00000,132
1,12,0.23440,61.00000,36.00000,136
1,13,0.22349,69.00000,36.00000,135
1,14,0.19876,55.00000,36.00000,167
1,15,0.19822,48.00000,35.00000,102
1,16,0.20956,67.00000,30.00000,125
1,17,0.18836,69.00000,30.00000,134
1,18,0.17723,65.00000,30.00000,126
1,19,0.17562,65.00000,30.00000,132
1,20,0.16899,73.00000,30.00000,140
2,0,0.16584,61.00000,30.00000,618
2,1,0.16073,57.00000,35.00000,136
2,2,0.15054,48.00000,35.00000,112
2,3,0.15927,49.00000,36.00000,118
2,4,0.15451,48.00000,35.00000,128
2,5,0.15329,63.00000,35.00000,135
2,6,0.15537,46.00000,36.00000,159
2,7,0.15948,43.00000,40.00000,122
2,8,0.14358,51.00000,36.00000,136
2,9,0.13484,56.00000,35.00000,140
2,10,0.13526,63.00000,30.00000,115
2,11,0.13805,57.00000,36.00000,113
2,12,0.13822,72.00000,30.00000,122
2,13,0.12801,59.00000,35.00000,144
2,14,0.13387,63.00000,35.00000,140
2,15,0.12417,66.00000,30.00000,165
2,16,0.11142,55.00000,35.00000,131
2,17,0.12273,61.00000,35.00000,161
2,18,0.12711,66.00000,30.00000,128
2,19,0.11842,59.00000,36.00000,141
2,20,0.11831,62.00000,30.00000,137
3,0,0.12991,64.00000,35.00000,1135
3,1,0.11977,48.00000,40.00000,132
3,2,0.11667,55.00000,36.00000,178
3,3,0.12632,64.00000,36.00000,148
3,4,0.10494,65.00000,30.00000,96
3,5,0.10754,71.00000,35.00000,112
3,6,0.10439,52.00000,35.00000,135
3,7,0.12156,67.00000,30.00000,136
3,8,0.11267,52.00000,35.00000,103
3,9,0.10235,63.00000,30.00000,127
3,10,0.10487,70.00000,30.00000,154
3,11,0.11878,53.00000,30.00000,136
3,12,0.11170,46.00000,35.00000,158
3,13,0.10795,55.00000,35.00000,161
3,14,0.11714,64.00000,30.00000,101
3,15,0.11675,55.00000,35.00000,140
3,16,0.11307,70.00000,30.00000,135
3,17,0.10944,39.00000,36.00000,137
3,18,0.12723,54.00000,35.00000,135
3,19,0.10319,59.00000,30.00000,140
3,20,0.11755,55.00000,35.00000,137
4,0,0.12928,66.00000,30.00000,2052
4,1,0.11142,47.00000,36.00000,151
4,2,0.11176,57.00000,36.00000,148
4,3,0.11178,52.00000,35.00000,117
4,4,0.12356,69.00000,30.00000,167
4,5,0.11185,62.00000,35.00000,144
4,6,0.10609,57.00000,35.00000,147
4,7,0.11345,59.00000,35.00000,128
4,8,0.12881,53.00000,36.00000,114
4,9,0.11391,52.00000,36.00000,118
4,10,0.11310,53.00000,35.00000,163
4,11,0.11920,61.00000,30.00000,113
4,12,0.11118,71.00000,30.00000,137
4,13,0.12052,58.00000,36.00000,136
4,14,0.12047,60.00000,35.00000,143
4,15,0.09464,66.00000,30.00000,136
4,16,0.11207,46.00000,40.00000,101
4,17,0.11397,58.00000,35.00000,130
4,18,0.11109,50.00000,36.00000,100
4,19,0.11344,71.00000,30.00000,103
4,20,0.11998,55.00000,35.00000,238
5,0,0.11217,66.00000,35.00000,1570
5,1,0.10299,67.00000,30.00000,124
5,2,0.11987,45.00000,35.00000,111
5,3,0.11084,68.00000,30.00000,107
5,4,0.10121,59.00000,30.00000,111
5,5,0.10874,57.00000,35.00000,114
5,6,0.10341,67.00000,35.00000,125
5,7,0.10441,55.00000,35.00000,111
5,8,0.10175,66.00000,30.00000,131
5,9,0.12820,60.00000,35.00000,112
5,10,0.11493,65.00000,30.00000,255
5,11,0.09892,69.00000,30.00000,109
5,12,0.11751,65.00000,30.00000,97
5,13,0.10436,61.00000,35.00000,111
5,14,0.10800,77.00000,30.00000,103
5,15,0.10045,55.00000,35.00000,103
5,16,0.10600,72.00000,30.00000,105
5,17,0.10985,61.00000,30.00000,92
5,18,0.11188,71.00000,30.00000,103
5,19,0.11427,55.00000,30.00000,133
5,20,0.12812,62.00000,35.00000,375
6,0,0.10695,57.00000,35.00000,1864
6,1,0.10635,64.00000,35.00000,153
6,2,0.11639,62.00000,30.00000,124
6,3,0.11044,67.00000,30.00000,145
6,4,0.11114,63.00000,30.00000,148
6,5,0.12997,59.00000,30.00000,129
6,6,0.11160,63.00000,35.00000,101
6,7,0.11176,60.00000,35.00000,102
6,8,0.10586,47.00000,36.00000,133
6,9,0.12593,67.00000,35.00000,118
6,10,0.13305,67.00000,30.00000,228
6,11,0.12355,65.00000,30.00000,96
6,12,0.12390,43.00000,36.00000,92
6,13,0.10484,73.00000,30.00000,103
6,14,0.11422,64.00000,30.00000,90
6,15,0.12697,49.00000,30.00000,108
6,16,0.11520,48.00000,36.00000,125
6,17,0.11010,69.00000,30.00000,93
6,18,0.11100,68.00000,30.00000,101
6,19,0.11035,72.00000,30.00000,96
6,20,0.10571,63.00000,35.00000,425
7,0,0.10249,56.00000,35.00000,1817
7,1,0.11159,45.00000,36.00000,142
7,2,0.11146,37.00000,36.00000,106
7,3,0.10569,63.00000,30.00000,104
7,4,0.12018,51.00000,35.00000,121
7,5,0.10524,53.00000,35.00000,116
7,6,0.10702,66.00000,30.00000,99
7,7,0.10587,60.00000,35.00000,149
7,8,0.11773,56.00000,36.00000,123
7,9,0.11177,70.00000,30.00000,115
7,10,0.11070,50.00000,35.00000,289
7,11,0.12296,56.00000,35.00000,109
7,12,0.09914,64.00000,35.00000,113
7,13,0.11372,55.00000,30.00000,133
7,14,0.12054,53.00000,35.00000,104
7,15,0.11458,73.00000,30.00000,137
7,16,0.11841,56.00000,35.00000,87
7,17,0.10271,59.00000,30.00000,106
7,18,0.10604,49.00000,35.00000,116
7,19,0.13530,63.00000,35.00000,142
7,20,0.12295,69.00000,30.00000,275
8,0,0.12380,53.00000,36.00000,1608
8,1,0.11542,59.00000,30.00000,123
8,2,0.10373,50.00000,40.00000,137
8,3,0.10877,47.00000,35.00000,117
8,4,0.10638,46.00000,35.00000,129
8,5,0.10835,46.00000,35.00000,142
8,6,0.10509,69.00000,30.00000,139
8,7,0.10467,47.00000,40.00000,154
8,8,0.10424,51.00000,36.00000,101
8,9,0.10554,50.00000,35.00000,179
8,10,0.09503,73.00000,30.00000,102
8,11,0.12116,52.00000,36.00000,116
8,12,0.11436,53.00000,36.00000,138
8,13,0.11051,61.00000,35.00000,131
8,14,0.11793,57.00000,35.00000,105
8,15,0.10573,68.00000,30.00000,139
8,16,0.12453,70.00000,30.00000,132
8,17,0.12436,67.00000,30.00000,115
8,18,0.11876,57.00000,36.00000,99
8,19,0.12950,65.00000,35.00000,106
8,20,0.10209,49.00000,40.00000,127
9,0,0.10588,61.00000,30.00000,1252
9,1,0.11193,47.00000,36.00000,129
9,2,0.10846,42.00000,36.00000,155
9,3,0.12232,49.00000,35.00000,210
9,4,0.11727,69.00000,30.00000,121
9,5,0.11784,60.00000,36.00000,116
9,6,0.10429,46.00000,35.00000,97
9,7,0.10774,43.00000,36.00000,134
9,8,0.10486,59.00000,35.00000,135
9,9,0.11051,65.00000,30.00000,135
9,10,0.10841,62.00000,30.00000,133
9,11,0.09502,49.00000,36.00000,99
9,12,0.10833,49.00000,36.00000,112
9,13,0.10967,61.00000,30.00000,93
9,14,0.10450,65.00000,36.00000,100
9,15,0.10967,49.00000,35.00000,110
9,16,0.11076,60.00000,35.00000,134
9,17,0.11368,40.00000,36.00000,109
9,18,0.10531,64.00000,30.00000,98
9,19,0.11090,65.00000,30.00000,120
9,20,0.11400,67.00000,30.00000,255
10,0,0.10383,56.00000,35.00000,949
10,1,0.11416,64.00000,30.00000,134
10,2,0.10987,51.00000,35.00000,129
10,3,0.10385,70.00000,30.00000,132
10,4,0.10819,56.00000,30.00000,144
10,5,0.10031,49.00000,35.00000,118
10,6,0.11716,62.00000,30.00000,116
10,7,0.09652,65.00000,30.00000,116
10,8,0.10854,61.00000,35.00000,114
10,9,0.09631,63.00000,35.00000,89
10,10,0.11060,74.00000,30.00000,339
10,11,0.10218,60.00000,35.00000,92
10,12,0.09997,64.00000,35.00000,110
10,13,0.10346,46.00000,36.00000,121
10,14,0.09619,60.00000,30.00000,110
10,15,0.12027,67.00000,30.00000,111
10,16,0.11942,37.00000,36.00000,111
10,17,0.10579,53.00000,35.00000,128
10,18,0.12238,73.00000,30.00000,139
10,19,0.10695,47.00000,36.00000,148
10,20,0.13492,57.00000,35.00000,253
11,0,0.11132,43.00000,36.00000,2427
11,1,0.11389,58.00000,35.00000,122
11,2,0.09835,54.00000,30.00000,119
11,3,0.10254,55.00000,36.00000,154
11,4,0.09826,61.00000,30.00000,118
11,5,0.10843,71.00000,30.00000,101
11,6,0.09109,53.00000,35.00000,100
11,7,0.12193,55.00000,36.00000,102
11,8,0.11092,56.00000,30.00000,111
11,9,0.11186,64.00000,30.00000,110
11,10,0.11574,50.00000,35.00000,275
11,11,0.09571,48.00000,35.00000,154
11,12,0.08981,64.00000,35.00000,140
11,13,0.09970,56.00000,36.00000,124
11,14,0.09222,65.00000,35.00000,123
11,15,0.11172,48.00000,35.00000,141
11,16,0.10650,64.00000,30.00000,116
11,17,0.10980,61.00000,30.00000,130
11,18,0.10130,68.00000,30.00000,156
11,19,0.10529,61.00000,35.00000,108
11,20,0.09711,67.00000,30.00000,170
12,0,0.09196,48.00000,35.00000,143
12,1,0.11028,62.00000,30.00000,144
12,2,0.09924,66.00000,30.00000,159
12,3,0.09492,63.00000,35.00000,107
12,4,0.10779,64.00000,30.00000,99
12,5,0.09624,50.00000,35.00000,108
12,6,0.09991,71.00000,30.00000,122
12,7,0.09896,59.00000,36.00000,96
12,8,0.11380,54.00000,35.00000,173
12,9,0.10859,54.00000,35.00000,106
12,10,0.10825,48.00000,40.00000,86
12,11,0.10056,69.00000,30.00000,107
12,12,0.09340,51.00000,36.00000,140
12,13,0.10501,55.00000,36.00000,137
12,14,0.10036,54.00000,30.00000,109
12,15,0.08962,57.00000,30.00000,131
12,16,0.12166,50.00000,36.00000,132
12,17,0.10477,57.00000,35.00000,136
12,18,0.10725,56.00000,36.00000,135
12,19,0.10767,53.00000,35.00000,146
12,20,0.10181,61.00000,30.00000,87
13,0,0.10828,71.00000,30.00000,1720
13,1,0.08913,63.00000,35.00000,112
13,2,0.10419,63.00000,30.00000,111
13,3,0.08964,47.00000,36.00000,105
13,4,0.09853,53.00000,35.00000,117
13,5,0.11359,67.00000,30.00000,106
13,6,0.11146,55.00000,35.00000,130
13,7,0.10128,55.00000,35.00000,117
13,8,0.11868,66.00000,30.00000,115
13,9,0.10633,51.00000,35.00000,118
13,10,0.10101,55.00000,36.00000,184
13,11,0.09971,63.00000,35.00000,141
13,12,0.09857,57.00000,30.00000,137
13,13,0.09008,55.00000,36.00000,136
13,14,0.10249,56.00000,30.00000,126
13,15,0.10054,68.00000,30.00000,133
13,16,0.10543,57.00000,35.00000,127
