epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44406,66.00000,30.00000,5826
1,1,0.35471,75.00000,30.00000,365
1,2,0.32404,60.00000,36.00000,162
1,3,0.30972,50.00000,35.00000,128
1,4,0.29954,70.00000,30.00000,138
1,5,0.28119,49.00000,35.00000,132
1,6,0.28421,49.00000,30.00000,137
1,7,0.27013,53.00000,35.00000,132
1,8,0.24771,49.00000,35.00000,124
1,9,0.25414,60.00000,30.00000,170
1,10,0.24104,69.00000,30.00000,144
1,11,0.23062,55.00000,30.00000,134
1,12,0.23440,61.00000,36.00000,138
1,13,0.22349,63.00000,30.00000,138
1,14,0.19876,51.00000,35.00000,103
1,15,0.19822,66.00000,30.00000,137
1,16,0.20956,55.00000,36.00000,127
1,17,0.18836,67.00000,30.00000,135
1,18,0.17723,67.00000,30.00000,125
1,19,0.17562,51.00000,36.00000,131
1,20,0.16899,73.00000,30.00000,141
2,0,0.16584,41.00000,40.00000,763
2,1,0.16073,57.00000,35.00000,131
2,2,0.15054,55.00000,36.00000,117
2,3,0.15927,57.00000,35.00000,123
2,4,0.15451,69.00000,36.00000,115
2,5,0.15329,63.00000,35.00000,170
2,6,0.15537,46.00000,36.00000,139
2,7,0.15948,53.00000,35.00000,134
2,8,0.14358,48.00000,35.00000,114
2,9,0.13484,66.00000,30.00000,130
2,10,0.13526,45.00000,36.00000,122
2,11,0.13805,62.00000,35.00000,116
2,12,0.13822,69.00000,35.00000,122
2,13,0.12801,69.00000,30.00000,142
2,14,0.13387,69.00000,30.00000,149
2,15,0.12417,54.00000,35.00000,122
2,16,0.11142,55.00000,35.00000,142
2,17,0.12273,55.00000,30.00000,154
2,18,0.12711,66.00000,30.00000,130
2,19,0.11842,59.00000,36.00000,143
2,20,0.11831,62.00000,30.00000,131
3,0,0.12991,64.00000,35.00000,1023
3,1,0.11977,56.00000,35.00000,127
3,2,0.11667,55.00000,35.00000,173
3,3,0.12632,63.00000,30.00000,141
3,4,0.10494,51.00000,36.00000,125
3,5,0.10754,67.00000,30.00000,93
3,6,0.10439,57.00000,30.00000,143
3,7,0.12156,51.00000,35.00000,133
3,8,0.11267,53.00000,36.00000,92
3,9,0.10235,42.00000,40.00000,146
3,10,0.10487,70.00000,30.00000,136
3,11,0.11878,45.00000,36.00000,120
3,12,0.11170,46.00000,35.00000,141
3,13,0.10795,55.00000,35.00000,152
3,14,0.11714,64.00000,30.00000,137
3,15,0.11675,55.00000,35.00000,113
3,16,0.11307,70.00000,30.00000,134
3,17,0.10944,62.00000,35.00000,134
3,18,0.12723,73.00000,30.00000,139
3,19,0.10319,71.00000,30.00000,141
3,20,0.11755,55.00000,35.00000,129
4,0,0.12928,66.00000,30.00000,2349
4,1,0.11142,61.00000,35.00000,153
4,2,0.11176,42.00000,35.00000,140
4,3,0.11178,46.00000,36.00000,115
4,4,0.12356,45.00000,35.00000,166
