epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44506,53.00000,35.00000,14963
1,1,0.35540,55.00000,30.00000,469
1,2,0.31858,46.00000,35.00000,215
1,3,0.29998,54.00000,30.00000,240
1,4,0.28904,57.00000,30.00000,184
1,5,0.27937,42.00000,35.00000,209
1,6,0.26948,65.00000,30.00000,206
1,7,0.26087,62.00000,30.00000,201
1,8,0.24347,46.00000,36.00000,189
1,9,0.23930,50.00000,35.00000,208
1,10,0.22778,41.00000,36.00000,198
1,11,0.22149,61.00000,30.00000,194
1,12,0.20842,51.00000,30.00000,200
1,13,0.19878,53.00000,30.00000,188
1,14,0.19068,42.00000,35.00000,203
1,15,0.18731,66.00000,30.00000,202
1,16,0.17016,54.00000,30.00000,188
1,17,0.16740,65.00000,30.00000,203
1,18,0.15853,41.00000,36.00000,188
1,19,0.15645,43.00000,36.00000,203
1,20,0.14867,62.00000,30.00000,217
1,21,0.14316,45.00000,36.00000,700
1,22,0.15286,42.00000,36.00000,601
1,23,0.14724,47.00000,36.00000,194
1,24,0.13958,40.00000,35.00000,340
1,25,0.14082,59.00000,35.00000,190
1,26,0.14305,44.00000,40.00000,232
1,27,0.13275,53.00000,35.00000,219
1,28,0.13679,52.00000,35.00000,220
1,29,0.13501,55.00000,30.00000,211
1,30,0.12709,49.00000,35.00000,492
1,31,0.13012,51.00000,35.00000,710
1,32,0.11708,58.00000,30.00000,501
1,33,0.13628,52.00000,35.00000,535
1,34,0.12302,53.00000,35.00000,210
2,0,0.11847,48.00000,35.00000,876
2,1,0.11605,53.00000,30.00000,210
2,2,0.10685,41.00000,36.00000,187
2,3,0.11733,41.00000,35.00000,214
2,4,0.11153,56.00000,30.00000,217
2,5,0.10907,44.00000,36.00000,187
2,6,0.11399,47.00000,35.00000,201
2,7,0.11072,42.00000,36.00000,194
2,8,0.11421,55.00000,30.00000,209
2,9,0.11021,54.00000,30.00000,189
2,10,0.11195,45.00000,36.00000,1131
2,11,0.10315,55.00000,30.00000,241
2,12,0.10883,61.00000,30.00000,193
2,13,0.11520,51.00000,35.00000,190
2,14,0.11127,57.00000,30.00000,198
