epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44506,53.00000,35.00000,14347
1,1,0.35540,51.00000,35.00000,474
1,2,0.31858,62.00000,30.00000,232
1,3,0.29998,56.00000,35.00000,206
1,4,0.28904,61.00000,30.00000,218
1,5,0.27937,47.00000,36.00000,191
1,6,0.26948,54.00000,35.00000,213
1,7,0.26087,58.00000,30.00000,189
1,8,0.24347,64.00000,30.00000,205
1,9,0.23930,64.00000,30.00000,201
1,10,0.22778,57.00000,35.00000,188
1,11,0.22149,61.00000,30.00000,201
1,12,0.20842,57.00000,36.00000,198
1,13,0.19878,53.00000,30.00000,186
1,14,0.19068,60.00000,30.00000,210
1,15,0.18731,66.00000,30.00000,204
1,16,0.17016,54.00000,30.00000,187
1,17,0.16740,35.00000,36.00000,202
1,18,0.15853,41.00000,36.00000,191
1,19,0.15645,57.00000,30.00000,221
1,20,0.14867,62.00000,30.00000,199
1,21,0.14316,45.00000,36.00000,431
1,22,0.15286,42.00000,36.00000,752
1,23,0.14724,47.00000,36.00000,194
1,24,0.13958,40.00000,35.00000,323
1,25,0.14082,59.00000,35.00000,222
1,26,0.14305,55.00000,35.00000,243
1,27,0.13275,43.00000,40.00000,178
1,28,0.13679,52.00000,35.00000,219
1,29,0.13501,55.00000,30.00000,213
1,30,0.12709,49.00000,35.00000,493
1,31,0.13012,63.00000,30.00000,830
1,32,0.11708,50.00000,35.00000,513
1,33,0.13628,52.00000,35.00000,536
1,34,0.12302,53.00000,35.00000,235
2,0,0.11847,61.00000,30.00000,1849
2,1,0.11605,53.00000,30.00000,213
2,2,0.10685,64.00000,30.00000,191
2,3,0.11733,41.00000,35.00000,211
2,4,0.11153,41.00000,36.00000,210
2,5,0.10907,44.00000,36.00000,195
2,6,0.11399,44.00000,36.00000,202
2,7,0.11072,54.00000,30.00000,207
2,8,0.11421,52.00000,35.00000,188
2,9,0.11021,50.00000,35.00000,198
2,10,0.11195,45.00000,36.00000,2009
2,11,0.10315,59.00000,30.00000,220
2,12,0.10883,45.00000,35.00000,214
2,13,0.11520,51.00000,35.00000,191
2,14,0.11127,53.00000,30.00000,192
2,15,0.11321,42.00000,40.00000,192
2,16,0.11110,59.00000,30.00000,190
2,17,0.11174,51.00000,35.00000,197
2,18,0.10835,50.00000,35.00000,193
2,19,0.11461,54.00000,30.00000,195
