epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44395,53.00000,35.00000,3944
1,1,0.35337,53.00000,36.00000,302
1,2,0.32204,49.00000,35.00000,205
1,3,0.30740,65.00000,30.00000,244
1,4,0.29775,69.00000,30.00000,735
1,5,0.27866,49.00000,35.00000,129
1,6,0.28052,49.00000,30.00000,142
1,7,0.26354,67.00000,30.00000,961
1,8,0.24296,49.00000,35.00000,132
1,9,0.24644,65.00000,30.00000,141
1,10,0.23409,69.00000,30.00000,159
1,11,0.22171,72.00000,30.00000,185
1,12,0.22308,73.00000,30.00000,153
1,13,0.20712,69.00000,36.00000,136
1,14,0.18429,66.00000,30.00000,136
1,15,0.18344,57.00000,30.00000,137
1,16,0.19112,55.00000,36.00000,136
1,17,0.17987,58.00000,35.00000,153
1,18,0.16688,67.00000,30.00000,113
1,19,0.16018,51.00000,36.00000,130
1,20,0.15256,73.00000,30.00000,1359
2,0,0.15895,61.00000,30.00000,815
2,1,0.15300,57.00000,35.00000,115
2,2,0.13508,55.00000,36.00000,102
2,3,0.15004,49.00000,36.00000,112
2,4,0.15080,69.00000,36.00000,106
2,5,0.13704,51.00000,40.00000,154
2,6,0.15107,53.00000,35.00000,94
2,7,0.14676,53.00000,35.00000,111
2,8,0.14080,48.00000,35.00000,137
2,9,0.13685,56.00000,35.00000,133
2,10,0.13341,55.00000,35.00000,134
2,11,0.13159,57.00000,36.00000,134
2,12,0.13272,69.00000,35.00000,137
2,13,0.12243,70.00000,30.00000,135
2,14,0.14497,63.00000,35.00000,135
2,15,0.12551,67.00000,30.00000,141
2,16,0.10992,58.00000,30.00000,153
2,17,0.11570,55.00000,30.00000,139
2,18,0.12607,47.00000,35.00000,132
2,19,0.11781,59.00000,36.00000,142
2,20,0.12330,62.00000,30.00000,121
3,0,0.12333,64.00000,35.00000,558
3,1,0.12248,66.00000,36.00000,134
3,2,0.11072,61.00000,30.00000,176
3,3,0.12528,45.00000,40.00000,165
3,4,0.10793,47.00000,35.00000,135
3,5,0.10742,71.00000,35.00000,176
3,6,0.10773,57.00000,30.00000,122
3,7,0.11636,55.00000,36.00000,102
3,8,0.11636,52.00000,35.00000,107
3,9,0.09424,63.00000,30.00000,92
3,10,0.10493,70.00000,30.00000,138
3,11,0.12700,50.00000,35.00000,97
3,12,0.11779,58.00000,30.00000,136
3,13,0.10333,67.00000,30.00000,119
3,14,0.11942,45.00000,35.00000,98
3,15,0.13590,69.00000,30.00000,156
3,16,0.12360,57.00000,30.00000,123
3,17,0.12260,62.00000,35.00000,136
3,18,0.12248,54.00000,36.00000,124
3,19,0.10206,59.00000,35.00000,133
3,20,0.11584,55.00000,35.00000,130
4,0,0.12960,30.00000,36.00000,129
4,1,0.10741,61.00000,35.00000,120
4,2,0.10826,66.00000,30.00000,111
4,3,0.11503,46.00000,36.00000,115
4,4,0.12377,69.00000,30.00000,127
4,5,0.10982,62.00000,35.00000,122
4,6,0.10342,52.00000,36.00000,115
4,7,0.12484,59.00000,35.00000,162
4,8,0.13072,53.00000,36.00000,122
4,9,0.11636,57.00000,35.00000,113
4,10,0.11405,59.00000,30.00000,100
4,11,0.12768,43.00000,36.00000,150
4,12,0.11582,71.00000,30.00000,92
4,13,0.12023,58.00000,36.00000,97
4,14,0.12874,57.00000,30.00000,106
4,15,0.09486,46.00000,40.00000,107
4,16,0.11788,50.00000,35.00000,117
4,17,0.10987,58.00000,35.00000,112
4,18,0.11326,54.00000,35.00000,106
4,19,0.11388,71.00000,30.00000,113
4,20,0.12237,55.00000,35.00000,110
5,0,0.10553,66.00000,35.00000,2549
5,1,0.10017,56.00000,35.00000,129
5,2,0.12211,61.00000,30.00000,128
5,3,0.11151,68.00000,30.00000,136
5,4,0.09918,59.00000,30.00000,123
5,5,0.11096,57.00000,35.00000,124
5,6,0.10798,67.00000,35.00000,135
5,7,0.10286,55.00000,35.00000,131
5,8,0.10766,66.00000,30.00000,142
5,9,0.12618,60.00000,35.00000,109
5,10,0.11306,65.00000,30.00000,98
5,11,0.10207,69.00000,30.00000,111
5,12,0.11539,62.00000,35.00000,150
5,13,0.10385,61.00000,35.00000,186
5,14,0.10536,60.00000,30.00000,972
5,15,0.10122,69.00000,30.00000,117
5,16,0.10894,72.00000,30.00000,103
5,17,0.10608,61.00000,30.00000,135
5,18,0.11146,71.00000,30.00000,129
5,19,0.10843,62.00000,30.00000,93
5,20,0.12661,62.00000,35.00000,136
6,0,0.10505,52.00000,36.00000,817
6,1,0.10218,68.00000,30.00000,151
6,2,0.11354,45.00000,35.00000,126
6,3,0.10986,64.00000,30.00000,164
6,4,0.11155,50.00000,35.00000,122
6,5,0.12062,50.00000,35.00000,135
6,6,0.10270,63.00000,35.00000,136
6,7,0.10599,67.00000,30.00000,128
6,8,0.10085,67.00000,30.00000,111
6,9,0.11701,67.00000,35.00000,110
6,10,0.12483,67.00000,30.00000,174
6,11,0.11004,65.00000,30.00000,89
6,12,0.11662,62.00000,30.00000,101
6,13,0.10563,73.00000,30.00000,114
6,14,0.10478,54.00000,36.00000,106
6,15,0.11397,49.00000,30.00000,152
6,16,0.11043,70.00000,30.00000,138
6,17,0.10407,69.00000,30.00000,95
6,18,0.10188,68.00000,30.00000,135
6,19,0.10789,61.00000,36.00000,141
6,20,0.10331,63.00000,35.00000,92
7,0,0.10435,56.00000,35.00000,113
7,1,0.10405,53.00000,30.00000,90
7,2,0.10132,53.00000,30.00000,144
7,3,0.10290,52.00000,35.00000,87
7,4,0.11243,51.00000,35.00000,100
7,5,0.10342,55.00000,36.00000,112
7,6,0.10151,66.00000,30.00000,118
7,7,0.10399,54.00000,36.00000,101
7,8,0.10714,56.00000,36.00000,168
7,9,0.09966,63.00000,35.00000,137
7,10,0.10446,62.00000,30.00000,216
7,11,0.11677,56.00000,35.00000,151
7,12,0.10016,68.00000,30.00000,133
7,13,0.11034,51.00000,35.00000,100
7,14,0.11633,53.00000,35.00000,115
7,15,0.10967,53.00000,35.00000,140
7,16,0.10681,56.00000,35.00000,137
7,17,0.09860,46.00000,35.00000,137
7,18,0.10682,74.00000,30.00000,170
7,19,0.12833,63.00000,35.00000,95
7,20,0.11179,69.00000,30.00000,88
8,0,0.11410,50.00000,35.00000,159
8,1,0.10915,59.00000,30.00000,113
8,2,0.09861,62.00000,35.00000,108
8,3,0.10670,47.00000,35.00000,90
8,4,0.10089,40.00000,40.00000,102
8,5,0.10225,59.00000,36.00000,119
8,6,0.09166,69.00000,30.00000,112
8,7,0.09951,56.00000,35.00000,135
8,8,0.10125,51.00000,36.00000,142
8,9,0.10450,44.00000,40.00000,151
8,10,0.09538,62.00000,35.00000,118
