epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44395,66.00000,30.00000,5295
1,1,0.35337,75.00000,30.00000,297
1,2,0.32204,60.00000,36.00000,180
1,3,0.30740,65.00000,30.00000,241
1,4,0.29775,52.00000,35.00000,742
1,5,0.27866,57.00000,30.00000,132
1,6,0.28052,61.00000,30.00000,139
1,7,0.26354,53.00000,35.00000,962
1,8,0.24296,49.00000,35.00000,137
1,9,0.24644,60.00000,35.00000,141
1,10,0.23409,52.00000,36.00000,159
1,11,0.22171,56.00000,36.00000,158
1,12,0.22308,68.00000,30.00000,149
1,13,0.20712,52.00000,35.00000,129
1,14,0.18429,66.00000,30.00000,133
1,15,0.18344,50.00000,36.00000,135
1,16,0.19112,67.00000,30.00000,138
1,17,0.17987,67.00000,30.00000,153
1,18,0.16688,67.00000,30.00000,147
1,19,0.16018,64.00000,30.00000,132
1,20,0.15256,73.00000,30.00000,1323
2,0,0.15895,58.00000,35.00000,3968
2,1,0.15300,53.00000,40.00000,111
2,2,0.13508,48.00000,35.00000,110
2,3,0.15004,57.00000,35.00000,107
2,4,0.15080,48.00000,35.00000,90
2,5,0.13704,52.00000,36.00000,101
2,6,0.15107,69.00000,30.00000,146
2,7,0.14676,53.00000,35.00000,118
2,8,0.14080,51.00000,36.00000,102
2,9,0.13685,60.00000,36.00000,136
2,10,0.13341,45.00000,36.00000,133
2,11,0.13159,65.00000,30.00000,140
2,12,0.13272,72.00000,30.00000,136
2,13,0.12243,59.00000,35.00000,135
2,14,0.14497,69.00000,30.00000,135
2,15,0.12551,54.00000,35.00000,148
2,16,0.10992,55.00000,35.00000,147
2,17,0.11570,42.00000,36.00000,134
2,18,0.12607,47.00000,35.00000,135
2,19,0.11781,66.00000,30.00000,134
2,20,0.12330,62.00000,30.00000,142
3,0,0.12333,53.00000,36.00000,4983
3,1,0.12248,56.00000,35.00000,109
3,2,0.11072,55.00000,36.00000,177
3,3,0.12528,63.00000,30.00000,177
3,4,0.10793,47.00000,35.00000,133
3,5,0.10742,71.00000,35.00000,115
3,6,0.10773,52.00000,35.00000,156
3,7,0.11636,67.00000,30.00000,121
3,8,0.11636,69.00000,30.00000,114
3,9,0.09424,42.00000,40.00000,91
