epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44496,73.00000,30.00000,4656
1,1,0.35276,55.00000,36.00000,256
1,2,0.31730,49.00000,35.00000,156
1,3,0.30286,65.00000,35.00000,143
1,4,0.28609,64.00000,35.00000,185
1,5,0.27109,66.00000,30.00000,110
2,0,0.26277,45.00000,35.00000,367
2,1,0.24352,60.00000,30.00000,159
2,2,0.25542,58.00000,30.00000,138
2,3,0.22722,66.00000,30.00000,140
2,4,0.21019,49.00000,30.00000,106
2,5,0.21197,68.00000,30.00000,141
3,0,0.20331,49.00000,36.00000,1074
3,1,0.20160,49.00000,36.00000,192
3,2,0.18090,53.00000,35.00000,97
3,3,0.18075,62.00000,30.00000,89
3,4,0.16723,50.00000,30.00000,89
3,5,0.18609,44.00000,36.00000,106
4,0,0.15467,58.00000,30.00000,708
4,1,0.15744,58.00000,35.00000,115
4,2,0.16219,49.00000,35.00000,89
4,3,0.15012,59.00000,35.00000,92
4,4,0.15890,63.00000,35.00000,108
4,5,0.14507,46.00000,40.00000,154
5,0,0.14197,48.00000,36.00000,1217
5,1,0.13586,60.00000,35.00000,151
5,2,0.14091,57.00000,35.00000,94
5,3,0.14079,57.00000,35.00000,106
5,4,0.13740,42.00000,35.00000,163
5,5,0.15091,49.00000,30.00000,138
6,0,0.13524,67.00000,30.00000,316
6,1,0.13262,64.00000,30.00000,128
6,2,0.13154,53.00000,35.00000,142
6,3,0.12906,57.00000,36.00000,138
6,4,0.12411,48.00000,35.00000,132
6,5,0.12723,48.00000,36.00000,134
7,0,0.13045,63.00000,35.00000,1031
7,1,0.14269,64.00000,30.00000,103
7,2,0.13377,53.00000,40.00000,129
7,3,0.13704,63.00000,35.00000,92
7,4,0.14276,48.00000,35.00000,88
7,5,0.14654,43.00000,36.00000,100
8,0,0.12650,68.00000,30.00000,899
8,1,0.12515,57.00000,35.00000,102
8,2,0.12592,69.00000,30.00000,121
8,3,0.12125,72.00000,30.00000,133
8,4,0.13799,61.00000,30.00000,120
8,5,0.13677,53.00000,36.00000,133
9,0,0.12310,55.00000,35.00000,1119
9,1,0.12201,63.00000,35.00000,130
9,2,0.13425,47.00000,36.00000,122
9,3,0.12449,63.00000,35.00000,148
9,4,0.13302,70.00000,30.00000,133
9,5,0.12387,66.00000,36.00000,140
10,0,0.12496,73.00000,30.00000,813
10,1,0.12377,61.00000,30.00000,112
10,2,0.12626,50.00000,35.00000,137
10,3,0.11905,53.00000,35.00000,136
10,4,0.15677,64.00000,36.00000,137
10,5,0.15278,55.00000,36.00000,135
11,0,0.14787,55.00000,35.00000,1260
11,1,0.15038,67.00000,35.00000,102
11,2,0.14638,49.00000,40.00000,126
11,3,0.14299,59.00000,30.00000,135
11,4,0.11815,61.00000,35.00000,134
11,5,0.15263,48.00000,35.00000,134
12,0,0.15510,62.00000,30.00000,116
12,1,0.15449,61.00000,35.00000,132
12,2,0.16089,71.00000,30.00000,134
12,3,0.17432,49.00000,35.00000,131
12,4,0.15573,64.00000,30.00000,131
12,5,0.15719,61.00000,35.00000,119
13,0,0.15777,63.00000,30.00000,284
13,1,0.13501,63.00000,30.00000,109
13,2,0.14213,52.00000,35.00000,101
13,3,0.14530,62.00000,30.00000,121
13,4,0.15720,69.00000,30.00000,136
13,5,0.14922,67.00000,30.00000,132
14,0,0.13652,53.00000,35.00000,1093
14,1,0.14736,61.00000,30.00000,137
