epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44496,61.00000,30.00000,4650
1,1,0.35276,53.00000,35.00000,317
1,2,0.31730,64.00000,30.00000,157
1,3,0.30286,65.00000,35.00000,143
1,4,0.28609,64.00000,35.00000,150
1,5,0.27109,51.00000,36.00000,143
2,0,0.26277,66.00000,30.00000,594
2,1,0.24352,56.00000,35.00000,165
2,2,0.25542,58.00000,30.00000,105
2,3,0.22722,70.00000,30.00000,147
2,4,0.21019,61.00000,30.00000,139
2,5,0.21197,61.00000,30.00000,141
3,0,0.20331,65.00000,35.00000,1268
3,1,0.20160,49.00000,36.00000,218
3,2,0.18090,52.00000,36.00000,96
3,3,0.18075,61.00000,36.00000,96
3,4,0.16723,50.00000,30.00000,87
3,5,0.18609,63.00000,30.00000,109
4,0,0.15467,58.00000,30.00000,721
4,1,0.15744,53.00000,40.00000,114
4,2,0.16219,49.00000,35.00000,92
4,3,0.15012,59.00000,35.00000,95
4,4,0.15890,63.00000,35.00000,111
4,5,0.14507,68.00000,35.00000,138
5,0,0.14197,48.00000,36.00000,1064
5,1,0.13586,67.00000,30.00000,160
5,2,0.14091,57.00000,35.00000,93
5,3,0.14079,57.00000,35.00000,112
5,4,0.13740,42.00000,35.00000,136
5,5,0.15091,61.00000,35.00000,134
6,0,0.13524,54.00000,35.00000,122
6,1,0.13262,64.00000,30.00000,144
6,2,0.13154,76.00000,30.00000,141
6,3,0.12906,57.00000,36.00000,135
6,4,0.12411,53.00000,36.00000,132
6,5,0.12723,63.00000,35.00000,138
7,0,0.13045,63.00000,35.00000,506
7,1,0.14269,53.00000,35.00000,98
7,2,0.13377,58.00000,30.00000,132
7,3,0.13704,53.00000,40.00000,94
7,4,0.14276,48.00000,35.00000,88
7,5,0.14654,43.00000,36.00000,101
8,0,0.12650,38.00000,36.00000,103
8,1,0.12515,57.00000,35.00000,96
8,2,0.12592,69.00000,30.00000,87
8,3,0.12125,72.00000,30.00000,137
8,4,0.13799,59.00000,30.00000,117
8,5,0.13677,64.00000,30.00000,135
9,0,0.12310,55.00000,35.00000,1389
9,1,0.12201,53.00000,36.00000,128
9,2,0.13425,57.00000,35.00000,127
9,3,0.12449,65.00000,30.00000,97
9,4,0.13302,51.00000,36.00000,141
9,5,0.12387,53.00000,35.00000,135
10,0,0.12496,50.00000,36.00000,1195
10,1,0.12377,53.00000,35.00000,112
10,2,0.12626,46.00000,36.00000,136
10,3,0.11905,52.00000,30.00000,135
10,4,0.15677,72.00000,30.00000,141
