epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.44496,50.00000,35.00000,3496
1,1,0.35276,71.00000,30.00000,301
1,2,0.31730,64.00000,30.00000,153
1,3,0.30286,40.00000,36.00000,141
1,4,0.28609,64.00000,35.00000,185
1,5,0.27109,52.00000,35.00000,109
2,0,0.26277,45.00000,35.00000,552
2,1,0.24352,67.00000,30.00000,162
2,2,0.25542,63.00000,30.00000,102
2,3,0.22722,70.00000,30.00000,151
2,4,0.21019,61.00000,30.00000,138
2,5,0.21197,68.00000,30.00000,141
3,0,0.20331,64.00000,30.00000,122
3,1,0.20160,54.00000,30.00000,100
3,2,0.18090,52.00000,36.00000,90
3,3,0.18075,61.00000,36.00000,96
3,4,0.16723,44.00000,36.00000,86
3,5,0.18609,55.00000,35.00000,109
4,0,0.15467,61.00000,35.00000,1069
4,1,0.15744,65.00000,30.00000,112
4,2,0.16219,49.00000,35.00000,88
4,3,0.15012,59.00000,35.00000,95
4,4,0.15890,63.00000,35.00000,108
4,5,0.14507,46.00000,40.00000,137
5,0,0.14197,53.00000,30.00000,1193
5,1,0.13586,60.00000,35.00000,157
5,2,0.14091,57.00000,35.00000,93
5,3,0.14079,48.00000,36.00000,111
5,4,0.13740,42.00000,35.00000,133
5,5,0.15091,61.00000,35.00000,132
6,0,0.13524,64.00000,36.00000,670
6,1,0.13262,47.00000,35.00000,123
6,2,0.13154,53.00000,35.00000,141
6,3,0.12906,62.00000,30.00000,137
6,4,0.12411,53.00000,36.00000,133
6,5,0.12723,65.00000,30.00000,134
7,0,0.13045,52.00000,36.00000,1314
7,1,0.14269,53.00000,35.00000,102
7,2,0.13377,59.00000,35.00000,128
7,3,0.13704,53.00000,40.00000,92
7,4,0.14276,48.00000,35.00000,89
7,5,0.14654,61.00000,30.00000,102
8,0,0.12650,38.00000,36.00000,829
8,1,0.12515,57.00000,35.00000,104
8,2,0.12592,68.00000,30.00000,121
8,3,0.12125,61.00000,30.00000,132
8,4,0.13799,61.00000,30.00000,119
8,5,0.13677,69.00000,30.00000,175
9,0,0.12310,47.00000,36.00000,1298
9,1,0.12201,70.00000,30.00000,129
9,2,0.13425,57.00000,35.00000,122
9,3,0.12449,55.00000,36.00000,98
9,4,0.13302,57.00000,35.00000,141
9,5,0.12387,53.00000,35.00000,135
10,0,0.12496,50.00000,36.00000,1362
10,1,0.12377,53.00000,35.00000,131
10,2,0.12626,46.00000,36.00000,134
10,3,0.11905,52.00000,30.00000,136
10,4,0.15677,50.00000,35.00000,141
10,5,0.15278,65.00000,30.00000,138
11,0,0.14787,61.00000,30.00000,854
11,1,0.15038,67.00000,35.00000,155
11,2,0.14638,60.00000,35.00000,128
11,3,0.14299,42.00000,40.00000,134
11,4,0.11815,61.00000,35.00000,137
11,5,0.15263,48.00000,35.00000,133
12,0,0.15510,63.00000,30.00000,421
12,1,0.15449,61.00000,35.00000,141
12,2,0.16089,71.00000,30.00000,136
12,3,0.17432,49.00000,35.00000,130
12,4,0.15573,59.00000,35.00000,136
12,5,0.15719,71.00000,30.00000,124
13,0,0.15777,63.00000,30.00000,494
13,1,0.13501,66.00000,30.00000,103
13,2,0.14213,67.00000,30.00000,107
13,3,0.14530,62.00000,30.00000,120
13,4,0.15720,64.00000,30.00000,136
13,5,0.14922,36.00000,35.00000,134
14,0,0.13652,53.00000,35.00000,1292
14,1,0.14736,45.00000,35.00000,136
14,2,0.14030,62.00000,30.00000,136
14,3,0.15268,63.00000,36.00000,128
14,4,0.12850,57.00000,35.00000,145
14,5,0.15512,66.00000,30.00000,136
15,0,0.12963,60.00000,35.00000,1531
15,1,0.14705,59.00000,30.00000,127
15,2,0.14904,74.00000,30.00000,99
15,3,0.13277,63.00000,30.00000,116
15,4,0.13387,64.00000,30.00000,148
15,5,0.15339,68.00000,30.00000,160
16,0,0.14929,62.00000,30.00000,1390
16,1,0.15284,64.00000,30.00000,96
16,2,0.14065,71.00000,30.00000,110
16,3,0.14386,47.00000,36.00000,128
16,4,0.14547,61.00000,30.00000,128
16,5,0.14518,58.00000,35.00000,91
17,0,0.13601,54.00000,35.00000,1280
17,1,0.14671,66.00000,30.00000,109
17,2,0.13870,59.00000,36.00000,137
17,3,0.11930,57.00000,35.00000,136
17,4,0.15529,77.00000,30.00000,148
17,5,0.15095,59.00000,36.00000,137
18,0,0.14532,46.00000,35.00000,425
18,1,0.12540,53.00000,35.00000,113
18,2,0.15918,49.00000,30.00000,88
18,3,0.12666,48.00000,35.00000,93
18,4,0.15720,65.00000,35.00000,94
18,5,0.15385,69.00000,30.00000,102
19,0,0.15011,56.00000,35.00000,1137
19,1,0.14610,61.00000,30.00000,102
19,2,0.15740,50.00000,35.00000,130
19,3,0.13911,69.00000,36.00000,120
19,4,0.13543,49.00000,35.00000,103
19,5,0.13215,61.00000,30.00000,159
20,0,0.13838,53.00000,36.00000,1282
20,1,0.13300,50.00000,40.00000,127
20,2,0.15284,68.00000,30.00000,110
20,3,0.13887,59.00000,35.00000,137
20,4,0.13761,42.00000,40.00000,128
20,5,0.14496,49.00000,35.00000,115
21,0,0.13966,48.00000,36.00000,1135
21,1,0.14565,69.00000,30.00000,218
21,2,0.15794,46.00000,36.00000,109
21,3,0.13729,69.00000,30.00000,105
21,4,0.13867,55.00000,36.00000,103
21,5,0.13278,54.00000,35.00000,139
22,0,0.13158,50.00000,36.00000,758
22,1,0.13958,53.00000,36.00000,106
22,2,0.14666,71.00000,30.00000,107
22,3,0.13854,63.00000,30.00000,128
22,4,0.15618,37.00000,36.00000,134
22,5,0.15275,56.00000,35.00000,132
23,0,0.15156,50.00000,36.00000,1372
23,1,0.14250,72.00000,30.00000,109
23,2,0.14971,52.00000,35.00000,126
23,3,0.14205,61.00000,30.00000,137
23,4,0.14179,72.00000,30.00000,134
23,5,0.14154,55.00000,36.00000,134
24,0,0.14792,69.00000,30.00000,1289
24,1,0.13615,58.00000,36.00000,103
24,2,0.15211,69.00000,30.00000,103
24,3,0.13527,63.00000,30.00000,103
24,4,0.14977,61.00000,35.00000,138
24,5,0.14917,64.00000,30.00000,119
25,0,0.14835,73.00000,30.00000,1132
25,1,0.14432,69.00000,30.00000,100
25,2,0.13207,59.00000,35.00000,133
25,3,0.15247,63.00000,30.00000,133
25,4,0.15840,54.00000,35.00000,151
25,5,0.14932,53.00000,35.00000,139
26,0,0.14321,72.00000,30.00000,402
