epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48152,64.00000,30.00000,4520
1,1,0.34527,65.00000,30.00000,325
1,2,0.29231,65.00000,35.00000,229
1,3,0.27728,60.00000,35.00000,199
1,4,0.25518,54.00000,35.00000,154
1,5,0.23555,67.00000,30.00000,228
1,6,0.23826,71.00000,30.00000,199
1,7,0.21517,54.00000,35.00000,187
1,8,0.20004,53.00000,36.00000,160
1,9,0.20441,60.00000,30.00000,162
1,10,0.17552,55.00000,36.00000,183
1,11,0.16169,73.00000,30.00000,196
1,12,0.16170,57.00000,30.00000,154
1,13,0.15925,58.00000,30.00000,211
1,14,0.13764,48.00000,35.00000,192
1,15,0.13969,54.00000,30.00000,185
1,16,0.15924,45.00000,36.00000,180
1,17,0.12805,67.00000,30.00000,186
1,18,0.13068,73.00000,30.00000,198
1,19,0.12921,53.00000,36.00000,161
1,20,0.13110,57.00000,30.00000,178
2,0,0.12564,55.00000,35.00000,1053
2,1,0.11524,51.00000,35.00000,173
2,2,0.11241,55.00000,35.00000,187
2,3,0.12385,54.00000,35.00000,242
2,4,0.12060,68.00000,30.00000,167
2,5,0.10420,61.00000,36.00000,174
2,6,0.12002,54.00000,40.00000,208
2,7,0.12004,64.00000,36.00000,189
2,8,0.10908,55.00000,36.00000,183
2,9,0.09990,59.00000,35.00000,186
2,10,0.10549,64.00000,30.00000,159
2,11,0.09388,56.00000,36.00000,153
2,12,0.10072,61.00000,35.00000,157
2,13,0.08325,52.00000,35.00000,176
2,14,0.10246,59.00000,35.00000,204
2,15,0.09163,80.00000,30.00000,170
2,16,0.08049,49.00000,36.00000,153
2,17,0.09344,49.00000,35.00000,149
2,18,0.09052,69.00000,30.00000,187
2,19,0.08148,67.00000,30.00000,157
2,20,0.08915,63.00000,30.00000,158
3,0,0.09272,56.00000,36.00000,3867
3,1,0.08295,52.00000,35.00000,194
3,2,0.09745,56.00000,35.00000,173
3,3,0.09900,58.00000,35.00000,157
3,4,0.07724,64.00000,30.00000,184
3,5,0.08692,62.00000,35.00000,164
3,6,0.08700,52.00000,36.00000,185
3,7,0.08661,69.00000,30.00000,189
3,8,0.10198,39.00000,40.00000,184
3,9,0.09213,67.00000,30.00000,190
3,10,0.08542,56.00000,35.00000,159
3,11,0.09290,55.00000,35.00000,185
3,12,0.08085,58.00000,30.00000,217
3,13,0.06957,64.00000,30.00000,155
3,14,0.08278,69.00000,30.00000,163
3,15,0.10037,61.00000,35.00000,187
3,16,0.09764,70.00000,30.00000,212
3,17,0.08520,60.00000,35.00000,161
3,18,0.07832,47.00000,36.00000,185
3,19,0.08066,61.00000,30.00000,189
3,20,0.08419,59.00000,35.00000,181
4,0,0.07558,57.00000,30.00000,4462
4,1,0.07136,64.00000,35.00000,157
4,2,0.07133,60.00000,35.00000,217
4,3,0.08287,45.00000,36.00000,183
4,4,0.07465,67.00000,35.00000,201
4,5,0.07627,53.00000,36.00000,149
4,6,0.07548,68.00000,30.00000,177
4,7,0.07809,53.00000,36.00000,151
4,8,0.08050,46.00000,36.00000,155
4,9,0.07972,60.00000,35.00000,156
4,10,0.07938,66.00000,30.00000,185
4,11,0.08461,61.00000,36.00000,190
4,12,0.07678,65.00000,36.00000,193
4,13,0.06886,51.00000,35.00000,153
4,14,0.07296,46.00000,40.00000,183
4,15,0.06429,51.00000,35.00000,150
4,16,0.07431,59.00000,35.00000,202
4,17,0.07029,67.00000,30.00000,157
4,18,0.07418,55.00000,30.00000,179
4,19,0.06932,68.00000,30.00000,213
4,20,0.07217,53.00000,35.00000,149
5,0,0.07236,54.00000,35.00000,3198
5,1,0.07357,57.00000,35.00000,186
5,2,0.08115,66.00000,35.00000,172
5,3,0.07324,52.00000,35.00000,146
5,4,0.06989,58.00000,35.00000,200
5,5,0.07296,65.00000,30.00000,187
5,6,0.07403,64.00000,30.00000,201
5,7,0.06250,44.00000,35.00000,174
5,8,0.05942,68.00000,30.00000,219
5,9,0.07348,65.00000,30.00000,156
5,10,0.06388,65.00000,30.00000,157
5,11,0.06572,55.00000,30.00000,182
5,12,0.07118,53.00000,30.00000,151
5,13,0.06987,59.00000,30.00000,160
5,14,0.06914,67.00000,30.00000,167
5,15,0.06587,61.00000,30.00000,220
5,16,0.05919,40.00000,35.00000,156
5,17,0.06694,68.00000,30.00000,192
5,18,0.06991,61.00000,35.00000,159
5,19,0.07556,59.00000,30.00000,205
5,20,0.07840,58.00000,35.00000,185
6,0,0.07023,70.00000,30.00000,3672
6,1,0.07076,54.00000,30.00000,156
6,2,0.09327,53.00000,35.00000,155
6,3,0.08180,71.00000,30.00000,169
6,4,0.06587,45.00000,35.00000,193
6,5,0.07774,58.00000,35.00000,171
6,6,0.07635,61.00000,36.00000,177
6,7,0.07900,53.00000,35.00000,193
6,8,0.06402,60.00000,30.00000,157
6,9,0.07862,62.00000,35.00000,196
6,10,0.08065,49.00000,30.00000,179
6,11,0.07399,65.00000,30.00000,397
6,12,0.06948,61.00000,36.00000,157
6,13,0.07240,64.00000,30.00000,189
6,14,0.06499,60.00000,30.00000,188
6,15,0.07888,61.00000,30.00000,184
6,16,0.07354,76.00000,30.00000,168
6,17,0.06281,49.00000,30.00000,173
6,18,0.07148,69.00000,30.00000,214
6,19,0.07534,60.00000,36.00000,190
6,20,0.06644,60.00000,35.00000,189
7,0,0.06117,58.00000,30.00000,3059
7,1,0.07054,63.00000,35.00000,165
7,2,0.06785,68.00000,35.00000,173
7,3,0.06394,57.00000,35.00000,185
7,4,0.07049,64.00000,30.00000,190
7,5,0.07107,49.00000,30.00000,169
7,6,0.07302,61.00000,36.00000,197
7,7,0.07028,63.00000,36.00000,213
7,8,0.06492,61.00000,36.00000,191
7,9,0.06726,52.00000,35.00000,183
7,10,0.07374,67.00000,30.00000,163
7,11,0.07678,59.00000,35.00000,188
7,12,0.06467,61.00000,35.00000,196
7,13,0.06601,48.00000,35.00000,162
7,14,0.07955,66.00000,35.00000,188
7,15,0.07972,64.00000,30.00000,185
7,16,0.06936,48.00000,35.00000,184
7,17,0.06895,58.00000,30.00000,178
7,18,0.06803,55.00000,35.00000,187
7,19,0.07667,65.00000,35.00000,168
7,20,0.07668,66.00000,30.00000,218
8,0,0.07332,56.00000,35.00000,4254
8,1,0.07100,57.00000,35.00000,197
8,2,0.06393,44.00000,40.00000,162
8,3,0.07204,60.00000,35.00000,166
8,4,0.07600,53.00000,40.00000,186
8,5,0.07755,37.00000,36.00000,154
8,6,0.06272,60.00000,35.00000,167
8,7,0.07306,62.00000,30.00000,162
8,8,0.06222,49.00000,36.00000,156
8,9,0.07403,69.00000,30.00000,165
8,10,0.06834,53.00000,35.00000,176
8,11,0.08388,53.00000,30.00000,183
8,12,0.07406,49.00000,36.00000,191
8,13,0.07832,55.00000,36.00000,192
8,14,0.07947,49.00000,36.00000,181
8,15,0.06609,69.00000,30.00000,161
8,16,0.08506,67.00000,30.00000,185
8,17,0.08105,51.00000,35.00000,180
8,18,0.08066,65.00000,30.00000,156
8,19,0.07859,61.00000,35.00000,164
8,20,0.07038,50.00000,40.00000,181
9,0,0.07692,56.00000,30.00000,4385
9,1,0.06621,63.00000,30.00000,275
9,2,0.08008,60.00000,35.00000,169
9,3,0.07731,53.00000,36.00000,158
9,4,0.06812,56.00000,36.00000,187
9,5,0.07801,63.00000,30.00000,199
9,6,0.06969,67.00000,36.00000,188
9,7,0.07870,51.00000,35.00000,211
9,8,0.06772,68.00000,35.00000,199
9,9,0.07847,64.00000,36.00000,192
9,10,0.07093,55.00000,36.00000,183
9,11,0.06834,59.00000,36.00000,187
9,12,0.07544,60.00000,35.00000,156
9,13,0.08075,63.00000,30.00000,155
9,14,0.07213,61.00000,30.00000,154
9,15,0.07536,31.00000,36.00000,187
9,16,0.07886,63.00000,35.00000,166
9,17,0.07710,60.00000,30.00000,184
9,18,0.06950,55.00000,36.00000,157
9,19,0.07967,67.00000,30.00000,187
9,20,0.08206,57.00000,30.00000,147
10,0,0.07896,62.00000,30.00000,3692
10,1,0.07290,59.00000,35.00000,192
