epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48152,51.00000,35.00000,4415
1,1,0.34527,64.00000,30.00000,342
1,2,0.29231,70.00000,30.00000,227
1,3,0.27728,60.00000,35.00000,189
1,4,0.25518,54.00000,35.00000,166
1,5,0.23555,66.00000,35.00000,197
1,6,0.23826,64.00000,30.00000,223
1,7,0.21517,58.00000,30.00000,161
1,8,0.20004,53.00000,36.00000,195
1,9,0.20441,60.00000,30.00000,160
1,10,0.17552,55.00000,36.00000,160
1,11,0.16169,50.00000,36.00000,192
1,12,0.16170,61.00000,35.00000,215
1,13,0.15925,66.00000,30.00000,184
1,14,0.13764,66.00000,30.00000,192
1,15,0.13969,54.00000,30.00000,184
1,16,0.15924,45.00000,36.00000,179
1,17,0.12805,67.00000,30.00000,185
1,18,0.13068,73.00000,30.00000,199
1,19,0.12921,70.00000,30.00000,161
1,20,0.13110,57.00000,30.00000,176
2,0,0.12564,55.00000,36.00000,1128
2,1,0.11524,51.00000,35.00000,180
2,2,0.11241,68.00000,36.00000,217
2,3,0.12385,54.00000,35.00000,178
2,4,0.12060,68.00000,30.00000,171
2,5,0.10420,53.00000,35.00000,174
2,6,0.12002,55.00000,35.00000,208
2,7,0.12004,49.00000,35.00000,188
2,8,0.10908,46.00000,40.00000,184
2,9,0.09990,61.00000,36.00000,196
2,10,0.10549,60.00000,35.00000,151
2,11,0.09388,65.00000,30.00000,153
2,12,0.10072,68.00000,30.00000,159
2,13,0.08325,52.00000,35.00000,193
2,14,0.10246,65.00000,30.00000,150
2,15,0.09163,58.00000,35.00000,196
2,16,0.08049,49.00000,36.00000,156
2,17,0.09344,52.00000,36.00000,146
2,18,0.09052,56.00000,35.00000,163
2,19,0.08148,67.00000,30.00000,182
2,20,0.08915,63.00000,30.00000,158
3,0,0.09272,56.00000,36.00000,3840
3,1,0.08295,68.00000,30.00000,174
3,2,0.09745,74.00000,30.00000,176
3,3,0.09900,58.00000,35.00000,193
3,4,0.07724,56.00000,35.00000,156
3,5,0.08692,62.00000,35.00000,164
3,6,0.08700,52.00000,36.00000,212
3,7,0.08661,46.00000,40.00000,153
3,8,0.10198,74.00000,30.00000,161
3,9,0.09213,52.00000,35.00000,181
3,10,0.08542,74.00000,30.00000,192
3,11,0.09290,55.00000,35.00000,186
3,12,0.08085,58.00000,30.00000,188
3,13,0.06957,59.00000,35.00000,185
3,14,0.08278,64.00000,30.00000,163
3,15,0.10037,61.00000,35.00000,188
3,16,0.09764,70.00000,30.00000,210
3,17,0.08520,68.00000,30.00000,190
3,18,0.07832,47.00000,36.00000,186
3,19,0.08066,60.00000,35.00000,166
3,20,0.08419,59.00000,35.00000,214
4,0,0.07558,57.00000,36.00000,4367
4,1,0.07136,65.00000,30.00000,158
4,2,0.07133,60.00000,35.00000,221
4,3,0.08287,45.00000,36.00000,154
4,4,0.07465,67.00000,35.00000,206
4,5,0.07627,54.00000,35.00000,175
4,6,0.07548,53.00000,36.00000,166
4,7,0.07809,53.00000,36.00000,165
4,8,0.08050,62.00000,35.00000,155
4,9,0.07972,58.00000,30.00000,154
4,10,0.07938,56.00000,35.00000,187
4,11,0.08461,72.00000,30.00000,192
4,12,0.07678,50.00000,35.00000,156
4,13,0.06886,72.00000,30.00000,181
4,14,0.07296,46.00000,40.00000,183
4,15,0.06429,62.00000,30.00000,149
4,16,0.07431,54.00000,36.00000,197
4,17,0.07029,67.00000,30.00000,189
4,18,0.07418,60.00000,36.00000,183
4,19,0.06932,57.00000,35.00000,184
4,20,0.07217,53.00000,35.00000,183
5,0,0.07236,57.00000,30.00000,3771
5,1,0.07357,52.00000,30.00000,176
5,2,0.08115,66.00000,35.00000,168
5,3,0.07324,62.00000,30.00000,199
5,4,0.06989,58.00000,35.00000,190
5,5,0.07296,57.00000,35.00000,192
5,6,0.07403,63.00000,35.00000,160
5,7,0.06250,44.00000,35.00000,210
5,8,0.05942,68.00000,30.00000,191
5,9,0.07348,58.00000,35.00000,153
5,10,0.06388,55.00000,35.00000,155
5,11,0.06572,55.00000,30.00000,157
5,12,0.07118,53.00000,30.00000,181
5,13,0.06987,71.00000,30.00000,160
5,14,0.06914,67.00000,30.00000,163
5,15,0.06587,69.00000,30.00000,225
5,16,0.05919,59.00000,30.00000,185
5,17,0.06694,55.00000,35.00000,157
5,18,0.06991,65.00000,30.00000,189
5,19,0.07556,59.00000,30.00000,181
5,20,0.07840,58.00000,35.00000,185
6,0,0.07023,57.00000,36.00000,3934
6,1,0.07076,63.00000,35.00000,155
6,2,0.09327,53.00000,30.00000,165
