epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48152,64.00000,30.00000,4613
1,1,0.34527,63.00000,36.00000,366
1,2,0.29231,65.00000,35.00000,233
1,3,0.27728,63.00000,30.00000,193
1,4,0.25518,54.00000,35.00000,190
1,5,0.23555,66.00000,35.00000,164
1,6,0.23826,71.00000,30.00000,198
1,7,0.21517,58.00000,30.00000,184
1,8,0.20004,74.00000,30.00000,197
1,9,0.20441,61.00000,35.00000,155
1,10,0.17552,55.00000,36.00000,161
1,11,0.16169,67.00000,30.00000,193
1,12,0.16170,55.00000,36.00000,184
1,13,0.15925,53.00000,35.00000,181
1,14,0.13764,66.00000,30.00000,195
1,15,0.13969,54.00000,30.00000,183
1,16,0.15924,63.00000,30.00000,182
1,17,0.12805,67.00000,30.00000,183
1,18,0.13068,73.00000,30.00000,199
1,19,0.12921,53.00000,36.00000,187
1,20,0.13110,57.00000,30.00000,178
2,0,0.12564,55.00000,35.00000,971
2,1,0.11524,51.00000,35.00000,179
2,2,0.11241,68.00000,36.00000,210
2,3,0.12385,49.00000,36.00000,209
2,4,0.12060,62.00000,35.00000,168
2,5,0.10420,53.00000,35.00000,183
2,6,0.12002,51.00000,36.00000,171
2,7,0.12004,49.00000,35.00000,190
2,8,0.10908,46.00000,40.00000,181
2,9,0.09990,64.00000,30.00000,191
2,10,0.10549,52.00000,36.00000,185
2,11,0.09388,66.00000,30.00000,157
2,12,0.10072,68.00000,30.00000,158
2,13,0.08325,52.00000,35.00000,163
2,14,0.10246,53.00000,36.00000,184
2,15,0.09163,58.00000,35.00000,198
2,16,0.08049,56.00000,35.00000,158
2,17,0.09344,54.00000,30.00000,148
2,18,0.09052,69.00000,30.00000,166
2,19,0.08148,54.00000,35.00000,180
2,20,0.08915,63.00000,30.00000,160
3,0,0.09272,69.00000,30.00000,4097
3,1,0.08295,52.00000,35.00000,185
3,2,0.09745,63.00000,36.00000,176
3,3,0.09900,55.00000,40.00000,165
3,4,0.07724,56.00000,35.00000,183
3,5,0.08692,62.00000,35.00000,170
3,6,0.08700,46.00000,35.00000,180
3,7,0.08661,69.00000,30.00000,187
3,8,0.10198,74.00000,30.00000,164
3,9,0.09213,50.00000,36.00000,181
3,10,0.08542,56.00000,35.00000,192
3,11,0.09290,69.00000,30.00000,189
