epoch,itr,loss,mask-A,mask-B,time (ms)
epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,0.48152,64.00000,30.00000,4699
1,1,0.34527,52.00000,35.00000,308
1,2,0.29231,65.00000,35.00000,231
1,3,0.27728,60.00000,35.00000,192
1,4,0.25518,68.00000,30.00000,189
1,5,0.23555,67.00000,30.00000,172
1,6,0.23826,54.00000,35.00000,196
1,7,0.21517,58.00000,30.00000,190
1,8,0.20004,74.00000,30.00000,199
1,9,0.20441,58.00000,36.00000,155
1,10,0.17552,55.00000,36.00000,161
1,11,0.16169,73.00000,30.00000,196
1,12,0.16170,55.00000,36.00000,183
1,13,0.15925,45.00000,36.00000,185
1,14,0.13764,66.00000,30.00000,192
1,15,0.13969,54.00000,30.00000,183
1,16,0.15924,63.00000,30.00000,182
1,17,0.12805,55.00000,35.00000,179
1,18,0.13068,73.00000,30.00000,201
1,19,0.12921,70.00000,30.00000,187
1,20,0.13110,57.00000,30.00000,177
2,0,0.12564,55.00000,36.00000,798
2,1,0.11524,66.00000,30.00000,181
2,2,0.11241,68.00000,36.00000,187
2,3,0.12385,49.00000,36.00000,228
2,4,0.12060,62.00000,35.00000,172
2,5,0.10420,53.00000,35.00000,164
2,6,0.12002,55.00000,35.00000,187
2,7,0.12004,49.00000,35.00000,201
2,8,0.10908,46.00000,40.00000,168
2,9,0.09990,59.00000,35.00000,191
2,10,0.10549,64.00000,30.00000,188
2,11,0.09388,66.00000,30.00000,156
2,12,0.10072,61.00000,35.00000,166
2,13,0.08325,52.00000,35.00000,158
2,14,0.10246,65.00000,30.00000,185
2,15,0.09163,58.00000,35.00000,195
2,16,0.08049,49.00000,36.00000,154
2,17,0.09344,52.00000,36.00000,147
2,18,0.09052,69.00000,30.00000,161
2,19,0.08148,54.00000,35.00000,180
2,20,0.08915,63.00000,30.00000,159
3,0,0.09272,47.00000,35.00000,2662
3,1,0.08295,68.00000,30.00000,183
3,2,0.09745,63.00000,36.00000,177
3,3,0.09900,55.00000,40.00000,175
3,4,0.07724,56.00000,35.00000,173
3,5,0.08692,62.00000,35.00000,166
3,6,0.08700,52.00000,36.00000,186
3,7,0.08661,69.00000,30.00000,184
3,8,0.10198,74.00000,30.00000,192
3,9,0.09213,52.00000,35.00000,185
3,10,0.08542,56.00000,35.00000,188
3,11,0.09290,55.00000,35.00000,186
3,12,0.08085,64.00000,30.00000,156
3,13,0.06957,58.00000,36.00000,185
3,14,0.08278,64.00000,30.00000,191
3,15,0.10037,60.00000,30.00000,184
3,16,0.09764,53.00000,35.00000,187
3,17,0.08520,60.00000,35.00000,159
3,18,0.07832,60.00000,30.00000,217
3,19,0.08066,61.00000,30.00000,188
3,20,0.08419,59.00000,35.00000,191
4,0,0.07558,54.00000,35.00000,4168
4,1,0.07136,61.00000,30.00000,180
4,2,0.07133,57.00000,36.00000,190
4,3,0.08287,50.00000,35.00000,202
4,4,0.07465,67.00000,35.00000,201
4,5,0.07627,54.00000,35.00000,159
4,6,0.07548,53.00000,36.00000,164
4,7,0.07809,60.00000,30.00000,152
4,8,0.08050,46.00000,36.00000,153
4,9,0.07972,56.00000,36.00000,154
4,10,0.07938,56.00000,35.00000,163
4,11,0.08461,72.00000,30.00000,217
4,12,0.07678,48.00000,40.00000,161
4,13,0.06886,67.00000,36.00000,184
4,14,0.07296,65.00000,30.00000,154
4,15,0.06429,62.00000,30.00000,177
4,16,0.07431,59.00000,35.00000,195
4,17,0.07029,61.00000,35.00000,157
4,18,0.07418,61.00000,30.00000,181
4,19,0.06932,50.00000,36.00000,205
4,20,0.07217,53.00000,35.00000,152
5,0,0.07236,54.00000,35.00000,3617
5,1,0.07357,57.00000,35.00000,164
5,2,0.08115,66.00000,35.00000,160
5,3,0.07324,52.00000,35.00000,193
5,4,0.06989,68.00000,30.00000,193
5,5,0.07296,70.00000,30.00000,193
5,6,0.07403,70.00000,30.00000,190
5,7,0.06250,44.00000,35.00000,179
5,8,0.05942,68.00000,30.00000,191
5,9,0.07348,58.00000,35.00000,154
5,10,0.06388,55.00000,35.00000,157
5,11,0.06572,55.00000,30.00000,156
5,12,0.07118,69.00000,30.00000,181
5,13,0.06987,71.00000,30.00000,161
5,14,0.06914,67.00000,30.00000,164
5,15,0.06587,69.00000,30.00000,194
5,16,0.05919,61.00000,30.00000,185
5,17,0.06694,68.00000,30.00000,190
5,18,0.06991,65.00000,30.00000,159
5,19,0.07556,46.00000,35.00000,205
5,20,0.07840,58.00000,35.00000,158
6,0,0.07023,53.00000,35.00000,3722
6,1,0.07076,60.00000,36.00000,175
6,2,0.09327,53.00000,35.00000,168
6,3,0.08180,60.00000,35.00000,168
6,4,0.06587,73.00000,30.00000,189
6,5,0.07774,58.00000,35.00000,177
6,6,0.07635,65.00000,30.00000,163
6,7,0.07900,53.00000,35.00000,161
6,8,0.06402,60.00000,30.00000,189
6,9,0.07862,64.00000,30.00000,163
6,10,0.08065,49.00000,30.00000,181
6,11,0.07399,68.00000,30.00000,422
6,12,0.06948,64.00000,30.00000,157
6,13,0.07240,73.00000,30.00000,163
6,14,0.06499,57.00000,36.00000,187
6,15,0.07888,61.00000,30.00000,182
6,16,0.07354,57.00000,30.00000,218
6,17,0.06281,50.00000,36.00000,179
6,18,0.07148,69.00000,30.00000,157
6,19,0.07534,49.00000,30.00000,208
6,20,0.06644,60.00000,35.00000,195
7,0,0.06117,53.00000,35.00000,4350
7,1,0.07054,40.00000,36.00000,170
7,2,0.06785,53.00000,36.00000,189
7,3,0.06394,70.00000,30.00000,193
7,4,0.07049,64.00000,30.00000,188
7,5,0.07107,45.00000,36.00000,179
7,6,0.07302,56.00000,35.00000,185
7,7,0.07028,60.00000,35.00000,155
7,8,0.06492,63.00000,30.00000,187
7,9,0.06726,52.00000,35.00000,185
7,10,0.07374,51.00000,35.00000,195
7,11,0.07678,59.00000,35.00000,189
7,12,0.06467,80.00000,30.00000,199
7,13,0.06601,73.00000,30.00000,164
7,14,0.07955,66.00000,35.00000,184
7,15,0.07972,69.00000,30.00000,187
7,16,0.06936,48.00000,35.00000,210
